cms_certification_number,num_chows_lite,num_chows_mcr,lite_dates,mcr_dates,first_lite_date,first_mcr_date,last_lite_date,last_mcr_date,n_common_exact,n_common_within_1m,match_type,discrepancy_flag,delta_first_months,within_0m,within_1m,jaccard_months,only_in_lite_dates,only_in_mcr_dates
045366,1,2,2018-11,2000-01|2018-11,2018-11,2000-01,2018-11,2018-11,1,1,both_yes_different_months,1,226.0,True,True,0.5,,2000-01
045370,1,1,2020-09,2020-12,2020-09,2020-12,2020-09,2020-12,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2020-09,2020-12
045372,3,2,2019-01|2021-04|2023-01,2019-01|2021-04,2019-01,2019-01,2023-01,2021-04,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2023-01,
045377,2,0,2019-02|2022-01,,2019-02,,2022-01,,0,0,only_lite,1,,False,False,0.0,2019-02|2022-01,
045378,1,1,2018-06,2019-06,2018-06,2019-06,2018-06,2019-06,0,0,both_yes_different_months,1,-12.0,False,False,0.0,2018-06,2019-06
045382,1,0,2018-01,,2018-01,,2018-01,,0,0,only_lite,1,,False,False,0.0,2018-01,
045385,2,4,2019-01|2021-04,2016-03|2016-04|2019-01|2021-04,2019-01,2016-03,2021-04,2021-04,2,2,both_yes_different_months,1,34.0,True,True,0.5,,2016-03|2016-04
045386,2,1,2022-01|2022-06,2022-08,2022-01,2022-08,2022-06,2022-08,0,0,both_yes_different_months,1,-7.0,False,False,0.0,2022-01|2022-06,2022-08
045390,4,1,2018-01|2022-01|2022-06|2022-08,2022-08,2018-01,2022-08,2022-08,2022-08,1,1,both_yes_different_months,1,-55.0,True,True,0.25,2018-01|2022-01|2022-06,
045391,3,1,2022-06|2022-08|2023-01,2022-08,2022-06,2022-08,2023-01,2022-08,1,1,both_yes_different_months,1,-2.0,True,True,0.3333333333333333,2022-06|2023-01,
045393,3,1,2022-01|2022-06|2022-08,2022-08,2022-01,2022-08,2022-08,2022-08,1,1,both_yes_different_months,1,-7.0,True,True,0.3333333333333333,2022-01|2022-06,
045396,1,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
045402,1,1,2020-09,2020-12,2020-09,2020-12,2020-09,2020-12,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2020-09,2020-12
045403,1,1,2018-07,2022-08,2018-07,2022-08,2018-07,2022-08,0,0,both_yes_different_months,1,-49.0,False,False,0.0,2018-07,2022-08
045404,1,2,2022-06,2018-12|2022-06,2022-06,2018-12,2022-06,2022-06,1,1,both_yes_different_months,1,42.0,True,True,0.5,,2018-12
045411,2,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
045418,2,1,2022-06|2024-08,2022-06,2022-06,2022-06,2024-08,2022-06,1,1,both_yes_different_months,1,0.0,True,True,0.5,2024-08,
045421,1,1,2018-07,2018-05,2018-07,2018-05,2018-07,2018-05,0,0,both_yes_different_months,1,2.0,False,False,0.0,2018-07,2018-05
045428,1,1,2019-04,2019-10,2019-04,2019-10,2019-04,2019-10,0,0,both_yes_different_months,1,-6.0,False,False,0.0,2019-04,2019-10
045430,1,0,2022-03,,2022-03,,2022-03,,0,0,only_lite,1,,False,False,0.0,2022-03,
045431,2,3,2018-02|2021-07,2000-01|2018-02|2021-07,2018-02,2000-01,2021-07,2021-07,2,2,both_yes_different_months,1,217.0,True,True,0.6666666666666666,,2000-01
045432,2,2,2017-06|2021-07,2017-08|2021-07,2017-06,2017-08,2021-07,2021-07,1,1,both_yes_different_months,1,-2.0,True,True,0.3333333333333333,2017-06,2017-08
045434,1,0,2025-04,,2025-04,,2025-04,,0,0,only_lite,1,,False,False,0.0,2025-04,
045437,1,1,2018-07,2022-08,2018-07,2022-08,2018-07,2022-08,0,0,both_yes_different_months,1,-49.0,False,False,0.0,2018-07,2022-08
045439,1,2,2018-11,2000-01|2018-11,2018-11,2000-01,2018-11,2018-11,1,1,both_yes_different_months,1,226.0,True,True,0.5,,2000-01
045440,1,2,2018-11,2000-01|2018-11,2018-11,2000-01,2018-11,2018-11,1,1,both_yes_different_months,1,226.0,True,True,0.5,,2000-01
045446,2,3,2019-01|2021-04,2016-06|2019-01|2021-04,2019-01,2016-06,2021-04,2021-04,2,2,both_yes_different_months,1,31.0,True,True,0.6666666666666666,,2016-06
045447,1,0,2018-01,,2018-01,,2018-01,,0,0,only_lite,1,,False,False,0.0,2018-01,
045450,2,4,2019-01|2021-04,2016-03|2016-04|2019-01|2021-04,2019-01,2016-03,2021-04,2021-04,2,2,both_yes_different_months,1,34.0,True,True,0.5,,2016-03|2016-04
045457,0,1,,2016-07,,2016-07,,2016-07,0,0,only_mcr,1,,False,False,0.0,,2016-07
045458,2,2,2020-06|2022-06,2021-06|2022-06,2020-06,2021-06,2022-06,2022-06,1,1,both_yes_different_months,1,-12.0,True,True,0.3333333333333333,2020-06,2021-06
045459,0,1,,2016-03,,2016-03,,2016-03,0,0,only_mcr,1,,False,False,0.0,,2016-03
045466,2,0,2018-06|2022-01,,2018-06,,2022-01,,0,0,only_lite,1,,False,False,0.0,2018-06|2022-01,
045468,0,1,,2020-03,,2020-03,,2020-03,0,0,only_mcr,1,,False,False,0.0,,2020-03
045469,3,3,2020-04|2020-06|2022-06,2020-03|2021-06|2022-06,2020-04,2020-03,2022-06,2022-06,1,2,both_yes_different_months,1,1.0,True,True,0.2,2020-04|2020-06,2020-03|2021-06
045470,3,3,2020-04|2020-06|2022-06,2020-03|2020-06|2022-06,2020-04,2020-03,2022-06,2022-06,2,3,both_yes_different_months,1,1.0,True,True,0.5,2020-04,2020-03
045474,2,0,2022-01|2023-01,,2022-01,,2023-01,,0,0,only_lite,1,,False,False,0.0,2022-01|2023-01,
045477,1,0,2023-08,,2023-08,,2023-08,,0,0,only_lite,1,,False,False,0.0,2023-08,
045479,1,0,2024-03,,2024-03,,2024-03,,0,0,only_lite,1,,False,False,0.0,2024-03,
055001,4,0,2017-01|2018-07|2021-11|2023-06,,2017-01,,2023-06,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2021-11|2023-06,
055014,3,1,2018-06|2022-11|2023-02,2023-02,2018-06,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-56.0,True,True,0.3333333333333333,2018-06|2022-11,
055017,1,0,2017-06,,2017-06,,2017-06,,0,0,only_lite,1,,False,False,0.0,2017-06,
055028,1,0,2021-11,,2021-11,,2021-11,,0,0,only_lite,1,,False,False,0.0,2021-11,
055032,3,0,2019-04|2020-02|2024-03,,2019-04,,2024-03,,0,0,only_lite,1,,False,False,0.0,2019-04|2020-02|2024-03,
055036,1,0,2023-01,,2023-01,,2023-01,,0,0,only_lite,1,,False,False,0.0,2023-01,
055047,2,1,2019-05|2021-02,2019-05,2019-05,2019-05,2021-02,2019-05,1,1,both_yes_different_months,1,0.0,True,True,0.5,2021-02,
055049,3,1,2020-12|2023-06|2024-04,2016-06,2020-12,2016-06,2024-04,2016-06,0,0,both_yes_different_months,1,54.0,False,False,0.0,2020-12|2023-06|2024-04,2016-06
055052,2,0,2019-01|2023-04,,2019-01,,2023-04,,0,0,only_lite,1,,False,False,0.0,2019-01|2023-04,
055056,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
055064,6,0,2017-01|2018-07|2019-08|2021-11|2023-06|2024-04,,2017-01,,2024-04,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2019-08|2021-11|2023-06|2024-04,
055067,1,0,2017-11,,2017-11,,2017-11,,0,0,only_lite,1,,False,False,0.0,2017-11,
055072,1,0,2017-03,,2017-03,,2017-03,,0,0,only_lite,1,,False,False,0.0,2017-03,
055084,1,2,2023-05,2016-07|2023-05,2023-05,2016-07,2023-05,2023-05,1,1,both_yes_different_months,1,82.0,True,True,0.5,,2016-07
055085,3,1,2020-12|2023-06|2024-04,2016-06,2020-12,2016-06,2024-04,2016-06,0,0,both_yes_different_months,1,54.0,False,False,0.0,2020-12|2023-06|2024-04,2016-06
055092,6,1,2017-01|2018-07|2019-10|2021-11|2023-06|2024-04,2015-12,2017-01,2015-12,2024-04,2015-12,0,0,both_yes_different_months,1,13.0,False,False,0.0,2017-01|2018-07|2019-10|2021-11|2023-06|2024-04,2015-12
055093,1,0,2017-09,,2017-09,,2017-09,,0,0,only_lite,1,,False,False,0.0,2017-09,
055099,1,0,2019-02,,2019-02,,2019-02,,0,0,only_lite,1,,False,False,0.0,2019-02,
055105,1,1,2017-11,2017-01,2017-11,2017-01,2017-11,2017-01,0,0,both_yes_different_months,1,10.0,False,False,0.0,2017-11,2017-01
055107,2,0,2018-01,,2018-01,,2018-01,,0,0,only_lite,1,,False,False,0.0,2018-01,
055109,1,0,2019-02,,2019-02,,2019-02,,0,0,only_lite,1,,False,False,0.0,2019-02,
055111,3,0,2019-04|2020-06|2024-03,,2019-04,,2024-03,,0,0,only_lite,1,,False,False,0.0,2019-04|2020-06|2024-03,
055116,1,0,2018-06,,2018-06,,2018-06,,0,0,only_lite,1,,False,False,0.0,2018-06,
055121,2,0,2019-04|2021-08,,2019-04,,2021-08,,0,0,only_lite,1,,False,False,0.0,2019-04|2021-08,
055123,1,0,2021-12,,2021-12,,2021-12,,0,0,only_lite,1,,False,False,0.0,2021-12,
055126,1,0,2023-06,,2023-06,,2023-06,,0,0,only_lite,1,,False,False,0.0,2023-06,
055129,3,1,2018-06|2022-11|2023-02,2023-02,2018-06,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-56.0,True,True,0.3333333333333333,2018-06|2022-11,
055135,2,0,2020-05|2023-06,,2020-05,,2023-06,,0,0,only_lite,1,,False,False,0.0,2020-05|2023-06,
055136,3,0,2019-05|2019-06,,2019-05,,2019-06,,0,0,only_lite,1,,False,False,0.0,2019-05|2019-06,
055141,3,1,2018-06|2022-11|2023-02,2023-02,2018-06,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-56.0,True,True,0.3333333333333333,2018-06|2022-11,
055142,1,0,2023-06,,2023-06,,2023-06,,0,0,only_lite,1,,False,False,0.0,2023-06,
055150,3,1,2023-01|2023-06|2024-04,2023-03,2023-01,2023-03,2024-04,2023-03,0,0,both_yes_different_months,1,-2.0,False,False,0.0,2023-01|2023-06|2024-04,2023-03
055153,3,0,2019-02|2020-06|2024-03,,2019-02,,2024-03,,0,0,only_lite,1,,False,False,0.0,2019-02|2020-06|2024-03,
055155,2,1,2019-05|2019-06,2019-05,2019-05,2019-05,2019-06,2019-05,1,1,both_yes_different_months,1,0.0,True,True,0.5,2019-06,
055156,1,1,2021-04,2022-04,2021-04,2022-04,2021-04,2022-04,0,0,both_yes_different_months,1,-12.0,False,False,0.0,2021-04,2022-04
055163,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
055168,1,1,2021-01,2020-12,2021-01,2020-12,2021-01,2020-12,0,1,both_yes_different_months,1,1.0,False,True,0.0,2021-01,2020-12
055170,2,0,2020-05|2023-06,,2020-05,,2023-06,,0,0,only_lite,1,,False,False,0.0,2020-05|2023-06,
055175,1,1,2017-07,2017-09,2017-07,2017-09,2017-07,2017-09,0,0,both_yes_different_months,1,-2.0,False,False,0.0,2017-07,2017-09
055181,1,0,2023-06,,2023-06,,2023-06,,0,0,only_lite,1,,False,False,0.0,2023-06,
055183,1,0,2019-10,,2019-10,,2019-10,,0,0,only_lite,1,,False,False,0.0,2019-10,
055185,6,0,2017-01|2018-07|2019-08|2021-11|2023-06|2024-04,,2017-01,,2024-04,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2019-08|2021-11|2023-06|2024-04,
055187,3,1,2018-06|2022-11|2023-02,2023-02,2018-06,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-56.0,True,True,0.3333333333333333,2018-06|2022-11,
055191,2,1,2023-03|2025-03,2023-03,2023-03,2023-03,2025-03,2023-03,1,1,both_yes_different_months,1,0.0,True,True,0.5,2025-03,
055199,1,0,2023-04,,2023-04,,2023-04,,0,0,only_lite,1,,False,False,0.0,2023-04,
055201,1,0,2019-06,,2019-06,,2019-06,,0,0,only_lite,1,,False,False,0.0,2019-06,
055202,1,0,2023-05,,2023-05,,2023-05,,0,0,only_lite,1,,False,False,0.0,2023-05,
055203,1,0,2019-08,,2019-08,,2019-08,,0,0,only_lite,1,,False,False,0.0,2019-08,
055204,6,0,2017-01|2018-07|2019-12|2021-11|2023-06|2024-04,,2017-01,,2024-04,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2019-12|2021-11|2023-06|2024-04,
055212,2,0,2017-07|2021-06,,2017-07,,2021-06,,0,0,only_lite,1,,False,False,0.0,2017-07|2021-06,
055223,0,1,,2023-06,,2023-06,,2023-06,0,0,only_mcr,1,,False,False,0.0,,2023-06
055237,1,0,2017-11,,2017-11,,2017-11,,0,0,only_lite,1,,False,False,0.0,2017-11,
055239,5,1,2017-01|2018-07|2021-11|2023-06|2024-04,2015-11,2017-01,2015-11,2024-04,2015-11,0,0,both_yes_different_months,1,14.0,False,False,0.0,2017-01|2018-07|2021-11|2023-06|2024-04,2015-11
055242,3,1,2018-06|2022-11|2023-02,2023-02,2018-06,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-56.0,True,True,0.3333333333333333,2018-06|2022-11,
055252,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
055262,3,1,2018-06|2022-11|2023-02,2023-02,2018-06,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-56.0,True,True,0.3333333333333333,2018-06|2022-11,
055268,3,0,2020-12|2023-06|2024-04,,2020-12,,2024-04,,0,0,only_lite,1,,False,False,0.0,2020-12|2023-06|2024-04,
055276,3,1,2023-01|2023-06|2024-04,2023-03,2023-01,2023-03,2024-04,2023-03,0,0,both_yes_different_months,1,-2.0,False,False,0.0,2023-01|2023-06|2024-04,2023-03
055280,7,1,2018-11|2018-12|2019-01|2019-02|2020-12|2023-06|2024-04,2019-01,2018-11,2019-01,2024-04,2019-01,1,1,both_yes_different_months,1,-2.0,True,True,0.1428571428571428,2018-11|2018-12|2019-02|2020-12|2023-06|2024-04,
055287,1,0,2020-11,,2020-11,,2020-11,,0,0,only_lite,1,,False,False,0.0,2020-11,
055288,2,0,2019-02|2019-12,,2019-02,,2019-12,,0,0,only_lite,1,,False,False,0.0,2019-02|2019-12,
055293,1,0,2019-08,,2019-08,,2019-08,,0,0,only_lite,1,,False,False,0.0,2019-08,
055296,3,0,2022-03|2023-06,,2022-03,,2023-06,,0,0,only_lite,1,,False,False,0.0,2022-03|2023-06,
055297,3,1,2018-07|2023-06,2023-06,2018-07,2023-06,2023-06,2023-06,1,1,both_yes_different_months,1,-59.0,True,True,0.5,2018-07,
055298,0,1,,2015-07,,2015-07,,2015-07,0,0,only_mcr,1,,False,False,0.0,,2015-07
055299,3,2,2023-05|2023-06,2023-06,2023-05,2023-06,2023-06,2023-06,1,1,both_yes_different_months,1,-1.0,True,True,0.5,2023-05,
055303,1,1,2021-04,2022-04,2021-04,2022-04,2021-04,2022-04,0,0,both_yes_different_months,1,-12.0,False,False,0.0,2021-04,2022-04
055304,1,0,2021-05,,2021-05,,2021-05,,0,0,only_lite,1,,False,False,0.0,2021-05,
055307,3,0,2017-03|2018-03|2020-07,,2017-03,,2020-07,,0,0,only_lite,1,,False,False,0.0,2017-03|2018-03|2020-07,
055308,1,0,2023-06,,2023-06,,2023-06,,0,0,only_lite,1,,False,False,0.0,2023-06,
055310,4,1,2017-03|2020-12|2023-06|2024-04,2017-03,2017-03,2017-03,2024-04,2017-03,1,1,both_yes_different_months,1,0.0,True,True,0.25,2020-12|2023-06|2024-04,
055311,1,1,2023-06,2023-07,2023-06,2023-07,2023-06,2023-07,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2023-06,2023-07
055318,1,0,2019-02,,2019-02,,2019-02,,0,0,only_lite,1,,False,False,0.0,2019-02,
055322,1,0,2018-07,,2018-07,,2018-07,,0,0,only_lite,1,,False,False,0.0,2018-07,
055328,5,0,2017-01|2018-07|2021-11|2023-06|2024-04,,2017-01,,2024-04,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2021-11|2023-06|2024-04,
055329,0,1,,2014-10,,2014-10,,2014-10,0,0,only_mcr,1,,False,False,0.0,,2014-10
055331,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
055335,5,0,2017-01|2018-07|2021-11|2023-06|2024-04,,2017-01,,2024-04,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2021-11|2023-06|2024-04,
055342,2,0,2017-03|2019-02,,2017-03,,2019-02,,0,0,only_lite,1,,False,False,0.0,2017-03|2019-02,
055354,0,1,,2021-04,,2021-04,,2021-04,0,0,only_mcr,1,,False,False,0.0,,2021-04
055372,5,1,2019-03|2019-04|2020-12|2023-06|2024-04,2019-05,2019-03,2019-05,2024-04,2019-05,0,1,both_yes_different_months,1,-2.0,False,True,0.0,2019-03|2019-04|2020-12|2023-06|2024-04,2019-05
055374,1,0,2019-03,,2019-03,,2019-03,,0,0,only_lite,1,,False,False,0.0,2019-03,
055387,3,1,2018-06|2022-11|2023-02,2023-02,2018-06,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-56.0,True,True,0.3333333333333333,2018-06|2022-11,
055401,2,0,2017-02|2020-08,,2017-02,,2020-08,,0,0,only_lite,1,,False,False,0.0,2017-02|2020-08,
055402,1,0,2023-06,,2023-06,,2023-06,,0,0,only_lite,1,,False,False,0.0,2023-06,
055408,5,0,2019-07|2020-01|2021-11|2021-12|2022-01,,2019-07,,2022-01,,0,0,only_lite,1,,False,False,0.0,2019-07|2020-01|2021-11|2021-12|2022-01,
055410,2,0,2018-02|2022-05,,2018-02,,2022-05,,0,0,only_lite,1,,False,False,0.0,2018-02|2022-05,
055412,1,0,2023-02,,2023-02,,2023-02,,0,0,only_lite,1,,False,False,0.0,2023-02,
055434,1,1,2023-01,2023-03,2023-01,2023-03,2023-01,2023-03,0,0,both_yes_different_months,1,-2.0,False,False,0.0,2023-01,2023-03
055435,0,1,,2018-08,,2018-08,,2018-08,0,0,only_mcr,1,,False,False,0.0,,2018-08
055443,3,0,2020-12|2023-06|2024-04,,2020-12,,2024-04,,0,0,only_lite,1,,False,False,0.0,2020-12|2023-06|2024-04,
055446,6,0,2017-01|2018-07|2019-12|2021-11|2023-06|2024-04,,2017-01,,2024-04,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2019-12|2021-11|2023-06|2024-04,
055449,2,0,2020-05|2023-06,,2020-05,,2023-06,,0,0,only_lite,1,,False,False,0.0,2020-05|2023-06,
055457,2,0,2020-05|2023-06,,2020-05,,2023-06,,0,0,only_lite,1,,False,False,0.0,2020-05|2023-06,
055464,2,0,2021-01|2021-09,,2021-01,,2021-09,,0,0,only_lite,1,,False,False,0.0,2021-01|2021-09,
055466,1,0,2019-09,,2019-09,,2019-09,,0,0,only_lite,1,,False,False,0.0,2019-09,
055475,2,0,2019-01|2023-04,,2019-01,,2023-04,,0,0,only_lite,1,,False,False,0.0,2019-01|2023-04,
055480,1,0,2024-04,,2024-04,,2024-04,,0,0,only_lite,1,,False,False,0.0,2024-04,
055481,1,0,2023-01,,2023-01,,2023-01,,0,0,only_lite,1,,False,False,0.0,2023-01,
055488,5,0,2017-01|2018-07|2021-11|2023-06|2024-04,,2017-01,,2024-04,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2021-11|2023-06|2024-04,
055491,1,1,2019-03,2020-03,2019-03,2020-03,2019-03,2020-03,0,0,both_yes_different_months,1,-12.0,False,False,0.0,2019-03,2020-03
055493,6,0,2017-01|2018-07|2019-10|2021-11|2023-06|2024-04,,2017-01,,2024-04,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2019-10|2021-11|2023-06|2024-04,
055494,1,1,2018-07,2016-06,2018-07,2016-06,2018-07,2016-06,0,0,both_yes_different_months,1,25.0,False,False,0.0,2018-07,2016-06
055497,7,0,2017-01|2018-07|2018-08|2019-12|2021-11|2023-06|2024-04,,2017-01,,2024-04,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2018-08|2019-12|2021-11|2023-06|2024-04,
055499,3,0,2017-01|2018-07|2021-10,,2017-01,,2021-10,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2021-10,
055508,1,0,2023-06,,2023-06,,2023-06,,0,0,only_lite,1,,False,False,0.0,2023-06,
055510,1,0,2017-01,,2017-01,,2017-01,,0,0,only_lite,1,,False,False,0.0,2017-01,
055512,5,0,2017-01|2018-07|2021-11|2023-06|2024-04,,2017-01,,2024-04,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2021-11|2023-06|2024-04,
055519,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
055523,2,0,2017-04|2020-12,,2017-04,,2020-12,,0,0,only_lite,1,,False,False,0.0,2017-04|2020-12,
055526,1,0,2019-02,,2019-02,,2019-02,,0,0,only_lite,1,,False,False,0.0,2019-02,
055531,1,1,2019-10,2019-09,2019-10,2019-09,2019-10,2019-09,0,1,both_yes_different_months,1,1.0,False,True,0.0,2019-10,2019-09
055534,1,0,2020-04,,2020-04,,2020-04,,0,0,only_lite,1,,False,False,0.0,2020-04,
055538,1,0,2020-12,,2020-12,,2020-12,,0,0,only_lite,1,,False,False,0.0,2020-12,
055540,1,0,2019-02,,2019-02,,2019-02,,0,0,only_lite,1,,False,False,0.0,2019-02,
055544,1,1,2019-02,2020-01,2019-02,2020-01,2019-02,2020-01,0,0,both_yes_different_months,1,-11.0,False,False,0.0,2019-02,2020-01
055551,3,0,2020-12|2023-06|2024-04,,2020-12,,2024-04,,0,0,only_lite,1,,False,False,0.0,2020-12|2023-06|2024-04,
055557,1,1,2021-01,2021-07,2021-01,2021-07,2021-01,2021-07,0,0,both_yes_different_months,1,-6.0,False,False,0.0,2021-01,2021-07
055559,2,0,2020-02|2024-06,,2020-02,,2024-06,,0,0,only_lite,1,,False,False,0.0,2020-02|2024-06,
055563,1,0,2019-12,,2019-12,,2019-12,,0,0,only_lite,1,,False,False,0.0,2019-12,
055565,3,0,2020-12|2023-06|2024-04,,2020-12,,2024-04,,0,0,only_lite,1,,False,False,0.0,2020-12|2023-06|2024-04,
055566,2,0,2018-08|2021-12,,2018-08,,2021-12,,0,0,only_lite,1,,False,False,0.0,2018-08|2021-12,
055568,0,1,,2023-06,,2023-06,,2023-06,0,0,only_mcr,1,,False,False,0.0,,2023-06
055570,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
055571,1,0,2021-12,,2021-12,,2021-12,,0,0,only_lite,1,,False,False,0.0,2021-12,
055573,3,0,2019-04|2020-02|2024-03,,2019-04,,2024-03,,0,0,only_lite,1,,False,False,0.0,2019-04|2020-02|2024-03,
055575,1,0,2017-09,,2017-09,,2017-09,,0,0,only_lite,1,,False,False,0.0,2017-09,
055581,3,0,2020-12|2023-06|2024-04,,2020-12,,2024-04,,0,0,only_lite,1,,False,False,0.0,2020-12|2023-06|2024-04,
055585,1,0,2023-06,,2023-06,,2023-06,,0,0,only_lite,1,,False,False,0.0,2023-06,
055601,1,0,2018-01,,2018-01,,2018-01,,0,0,only_lite,1,,False,False,0.0,2018-01,
055604,6,0,2017-01|2018-07|2019-12|2021-11|2023-06|2024-04,,2017-01,,2024-04,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2019-12|2021-11|2023-06|2024-04,
055608,5,1,2017-01|2018-07|2021-11|2023-06|2024-04,2015-12,2017-01,2015-12,2024-04,2015-12,0,0,both_yes_different_months,1,13.0,False,False,0.0,2017-01|2018-07|2021-11|2023-06|2024-04,2015-12
055612,1,0,2022-03,,2022-03,,2022-03,,0,0,only_lite,1,,False,False,0.0,2022-03,
055617,1,0,2017-06,,2017-06,,2017-06,,0,0,only_lite,1,,False,False,0.0,2017-06,
055619,2,0,2023-06|2024-04,,2023-06,,2024-04,,0,0,only_lite,1,,False,False,0.0,2023-06|2024-04,
055622,1,0,2022-08,,2022-08,,2022-08,,0,0,only_lite,1,,False,False,0.0,2022-08,
055626,1,0,2018-02,,2018-02,,2018-02,,0,0,only_lite,1,,False,False,0.0,2018-02,
055640,1,0,2021-02,,2021-02,,2021-02,,0,0,only_lite,1,,False,False,0.0,2021-02,
055649,1,0,2020-10,,2020-10,,2020-10,,0,0,only_lite,1,,False,False,0.0,2020-10,
055670,1,0,2023-06,,2023-06,,2023-06,,0,0,only_lite,1,,False,False,0.0,2023-06,
055689,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
