cms_certification_number,num_chows,is_chow,chow_date_1,chow_date_2,chow_date_3,chow_date_4,chow_date_5,chow_date_6,chow_date_7,chow_date_8,chow_date_9
165440,1,1,2021-08-01,,,,,,,,
165441,0,0,,,,,,,,,
165444,0,0,,,,,,,,,
165445,4,1,2017-01-01,2017-03-01,2018-01-01,2021-05-14,,,,,
165446,0,0,,,,,,,,,
165447,1,1,2019-01-01,,,,,,,,
165448,0,0,,,,,,,,,
165449,1,1,2024-02-22,,,,,,,,
165450,1,1,2021-06-10,,,,,,,,
165451,1,1,2017-11-01,,,,,,,,
165452,0,0,,,,,,,,,
165453,1,1,2021-05-14,,,,,,,,
165455,1,1,2017-11-01,,,,,,,,
165456,0,0,,,,,,,,,
165457,0,0,,,,,,,,,
165458,3,1,2017-01-01,2018-01-01,2021-05-14,,,,,,
165460,0,0,,,,,,,,,
165461,0,0,,,,,,,,,
165462,0,0,,,,,,,,,
165463,0,0,,,,,,,,,
165465,0,0,,,,,,,,,
165466,0,0,,,,,,,,,
165469,0,0,,,,,,,,,
165472,1,1,2019-11-01,,,,,,,,
165474,0,0,,,,,,,,,
165476,0,0,,,,,,,,,
165478,1,1,2020-10-01,,,,,,,,
165479,0,0,,,,,,,,,
165480,0,0,,,,,,,,,
165481,0,0,,,,,,,,,
165482,0,0,,,,,,,,,
165483,0,0,,,,,,,,,
165486,0,0,,,,,,,,,
165487,0,0,,,,,,,,,
165489,1,1,2018-01-01,,,,,,,,
165490,1,1,2017-11-01,,,,,,,,
165495,1,1,2021-07-16,,,,,,,,
165497,0,0,,,,,,,,,
165498,0,0,,,,,,,,,
165499,0,0,,,,,,,,,
165501,0,0,,,,,,,,,
165502,0,0,,,,,,,,,
165503,0,0,,,,,,,,,
165504,0,0,,,,,,,,,
165506,0,0,,,,,,,,,
165507,0,0,,,,,,,,,
165509,0,0,,,,,,,,,
165512,0,0,,,,,,,,,
165513,0,0,,,,,,,,,
165514,0,0,,,,,,,,,
165515,0,0,,,,,,,,,
165516,2,1,2022-11-16,2023-04-01,,,,,,,
165521,0,0,,,,,,,,,
165522,0,0,,,,,,,,,
165523,4,1,2017-01-01,2017-03-01,2018-01-01,2021-05-14,,,,,
165525,0,0,,,,,,,,,
165527,0,0,,,,,,,,,
165528,1,1,2017-11-01,,,,,,,,
165529,1,1,2020-08-01,,,,,,,,
165530,0,0,,,,,,,,,
165531,0,0,,,,,,,,,
165533,0,0,,,,,,,,,
165534,0,0,,,,,,,,,
165535,2,1,2017-02-01,2019-06-01,,,,,,,
165536,0,0,,,,,,,,,
165537,0,0,,,,,,,,,
165538,0,0,,,,,,,,,
165540,1,1,2021-07-01,,,,,,,,
165542,0,0,,,,,,,,,
165543,0,0,,,,,,,,,
165545,0,0,,,,,,,,,
165546,0,0,,,,,,,,,
165547,0,0,,,,,,,,,
165548,1,1,2018-11-14,,,,,,,,
165549,1,1,2023-02-09,,,,,,,,
165550,0,0,,,,,,,,,
165553,1,1,2024-01-05,,,,,,,,
165554,0,0,,,,,,,,,
165555,1,1,2020-10-22,,,,,,,,
165556,0,0,,,,,,,,,
165557,0,0,,,,,,,,,
165559,3,1,2018-07-20,2018-10-04,2023-04-01,,,,,,
165561,0,0,,,,,,,,,
165562,1,1,2022-02-01,,,,,,,,
165565,0,0,,,,,,,,,
165566,0,0,,,,,,,,,
165567,0,0,,,,,,,,,
165568,1,1,2021-07-01,,,,,,,,
165569,0,0,,,,,,,,,
165570,1,1,2024-01-01,,,,,,,,
165572,0,0,,,,,,,,,
165575,2,1,2018-07-26,2023-04-01,,,,,,,
165577,0,0,,,,,,,,,
165578,1,1,2021-06-10,,,,,,,,
165579,1,1,2023-04-01,,,,,,,,
165580,1,1,2021-07-01,,,,,,,,
165583,1,1,2019-11-01,,,,,,,,
165585,1,1,2021-05-14,,,,,,,,
165587,1,1,2023-03-01,,,,,,,,
165589,0,0,,,,,,,,,
165592,0,0,,,,,,,,,
165594,0,0,,,,,,,,,
165595,0,0,,,,,,,,,
165596,0,0,,,,,,,,,
165597,0,0,,,,,,,,,
165598,0,0,,,,,,,,,
165601,2,1,2018-07-26,2023-04-01,,,,,,,
165602,1,1,2022-03-01,,,,,,,,
165605,5,1,2019-01-01,2021-01-01,2021-04-12,2021-10-01,2022-07-31,,,,
165606,0,0,,,,,,,,,
165607,0,0,,,,,,,,,
165609,0,0,,,,,,,,,
165610,3,1,2019-01-01,2021-10-01,2022-07-31,,,,,,
165612,0,0,,,,,,,,,
165613,5,1,2019-01-01,2021-01-01,2021-04-12,2021-10-01,2022-07-31,,,,
165614,0,0,,,,,,,,,
165615,1,1,2022-05-20,,,,,,,,
165616,1,1,2024-01-05,,,,,,,,
165617,2,1,2022-12-22,2024-08-15,,,,,,,
165619,0,0,,,,,,,,,
165621,0,0,,,,,,,,,
165622,0,0,,,,,,,,,
165623,0,0,,,,,,,,,
165624,0,0,,,,,,,,,
165625,2,1,2018-10-18,2024-01-01,,,,,,,
165626,3,1,2019-05-01,2023-07-25,2023-07-26,,,,,,
165627,0,0,,,,,,,,,
165790,0,0,,,,,,,,,
165793,0,0,,,,,,,,,
165795,0,0,,,,,,,,,
165797,0,0,,,,,,,,,
175008,0,0,,,,,,,,,
175070,0,0,,,,,,,,,
175077,0,0,,,,,,,,,
175078,0,0,,,,,,,,,
175100,0,0,,,,,,,,,
175113,1,1,2019-04-01,,,,,,,,
175114,2,1,2021-11-19,2022-04-04,,,,,,,
175116,0,0,,,,,,,,,
175122,0,0,,,,,,,,,
175123,1,1,2019-10-01,,,,,,,,
175124,0,0,,,,,,,,,
175126,0,0,,,,,,,,,
175127,0,0,,,,,,,,,
175130,3,1,2019-06-01,2019-09-05,2020-03-01,,,,,,
175133,2,1,2021-11-19,2022-04-04,,,,,,,
175135,0,0,,,,,,,,,
175141,0,0,,,,,,,,,
175145,0,0,,,,,,,,,
175154,0,0,,,,,,,,,
175157,0,0,,,,,,,,,
175158,0,0,,,,,,,,,
175159,2,1,2017-01-01,2023-06-27,,,,,,,
175162,0,0,,,,,,,,,
175165,1,1,2017-01-01,,,,,,,,
175168,3,1,2018-12-01,2023-05-05,2023-08-01,,,,,,
175169,0,0,,,,,,,,,
175171,1,1,2022-08-01,,,,,,,,
175172,2,1,2018-12-01,2023-05-05,,,,,,,
175173,0,0,,,,,,,,,
175175,0,0,,,,,,,,,
175176,2,1,2019-02-01,2020-08-07,,,,,,,
175180,4,1,2017-04-26,2017-05-01,2018-06-01,2023-05-05,,,,,
175182,0,0,,,,,,,,,
175183,0,0,,,,,,,,,
175184,1,1,2020-03-01,,,,,,,,
175185,0,0,,,,,,,,,
175187,1,1,2023-04-01,,,,,,,,
175189,3,1,2017-03-06,2018-12-31,2020-01-01,,,,,,
175191,1,1,2017-01-01,,,,,,,,
175200,6,1,2017-04-01,2018-03-01,2020-03-01,2020-08-07,2020-12-01,2023-05-01,,,
175201,1,1,2019-10-01,,,,,,,,
175202,0,0,,,,,,,,,
175205,1,1,2019-10-01,,,,,,,,
175207,1,1,2017-10-01,,,,,,,,
175208,1,1,2019-10-01,,,,,,,,
175210,0,0,,,,,,,,,
175213,1,1,2020-03-16,,,,,,,,
175214,2,1,2021-11-19,2022-04-04,,,,,,,
175215,2,1,2017-09-01,2023-11-01,,,,,,,
175216,1,1,2017-04-01,,,,,,,,
175218,2,1,2019-08-23,2021-08-01,,,,,,,
175219,1,1,2019-10-01,,,,,,,,
175220,0,0,,,,,,,,,
175221,2,1,2019-07-18,2019-11-01,,,,,,,
175223,1,1,2019-10-01,,,,,,,,
175224,0,0,,,,,,,,,
175226,0,0,,,,,,,,,
175228,1,1,2019-10-01,,,,,,,,
175229,1,1,2019-10-01,,,,,,,,
175231,1,1,2019-01-01,,,,,,,,
175232,0,0,,,,,,,,,
175233,0,0,,,,,,,,,
175235,2,1,2021-11-19,2022-04-04,,,,,,,
175236,0,0,,,,,,,,,
175237,0,0,,,,,,,,,
175238,1,1,2017-04-01,,,,,,,,
175239,2,1,2021-11-19,2022-04-04,,,,,,,
175240,2,1,2019-06-01,2019-06-15,,,,,,,
175241,0,0,,,,,,,,,
175242,0,0,,,,,,,,,
175243,1,1,2022-05-01,,,,,,,,
175245,1,1,2019-10-01,,,,,,,,
175246,5,1,2017-04-01,2017-04-02,2021-03-01,2022-07-01,2023-05-01,,,,
175248,0,0,,,,,,,,,
175249,0,0,,,,,,,,,
175250,0,0,,,,,,,,,
175253,0,0,,,,,,,,,
175254,2,1,2021-11-19,2022-04-04,,,,,,,
175255,1,1,2019-06-01,,,,,,,,
175256,0,0,,,,,,,,,
175257,0,0,,,,,,,,,
175258,0,0,,,,,,,,,
175260,0,0,,,,,,,,,
175263,1,1,2019-01-01,,,,,,,,
175264,0,0,,,,,,,,,
175267,1,1,2017-04-01,,,,,,,,
175272,1,1,2019-10-01,,,,,,,,
175273,1,1,2019-10-01,,,,,,,,
175274,0,0,,,,,,,,,
175275,0,0,,,,,,,,,
175276,0,0,,,,,,,,,
175277,3,1,2017-03-06,2018-12-31,2020-01-01,,,,,,
175280,1,1,2019-11-01,,,,,,,,
175281,1,1,2017-01-01,,,,,,,,
175282,5,1,2018-08-01,2020-03-01,2020-08-07,2020-12-01,2023-05-01,,,,
175286,0,0,,,,,,,,,
175287,0,0,,,,,,,,,
175290,0,0,,,,,,,,,
175291,1,1,2021-02-01,,,,,,,,
175292,0,0,,,,,,,,,
175294,0,0,,,,,,,,,
175295,0,0,,,,,,,,,
175297,0,0,,,,,,,,,
175298,0,0,,,,,,,,,
175299,1,1,2020-02-10,,,,,,,,
175300,0,0,,,,,,,,,
175301,0,0,,,,,,,,,
175302,0,0,,,,,,,,,
175303,0,0,,,,,,,,,
175304,0,0,,,,,,,,,
175305,0,0,,,,,,,,,
175306,0,0,,,,,,,,,
175309,0,0,,,,,,,,,
175310,0,0,,,,,,,,,
175313,0,0,,,,,,,,,
175315,0,0,,,,,,,,,
175317,1,1,2019-10-01,,,,,,,,
175322,0,0,,,,,,,,,
175323,1,1,2020-08-10,,,,,,,,
175324,1,1,2019-10-01,,,,,,,,
175327,0,0,,,,,,,,,
175328,1,1,2019-01-01,,,,,,,,
175332,2,1,2018-07-11,2018-11-01,,,,,,,
175333,1,1,2020-12-01,,,,,,,,
175334,1,1,2019-01-01,,,,,,,,
175335,1,1,2018-09-01,,,,,,,,
175336,0,0,,,,,,,,,
175337,1,1,2019-10-01,,,,,,,,
175338,3,1,2017-04-01,2017-04-02,2023-05-01,,,,,,
175340,2,1,2021-07-01,2023-05-01,,,,,,,
175343,0,0,,,,,,,,,
175344,3,1,2017-04-01,2017-07-01,2023-05-01,,,,,,
175346,0,0,,,,,,,,,
175347,1,1,2018-11-01,,,,,,,,
175348,6,1,2019-04-01,2020-03-01,2020-08-07,2020-12-01,2023-05-01,2023-06-13,,,
175350,1,1,2022-12-01,,,,,,,,
175351,1,1,2021-10-01,,,,,,,,
175353,0,0,,,,,,,,,
175354,2,1,2017-03-06,2019-09-17,,,,,,,
175355,0,0,,,,,,,,,
175356,0,0,,,,,,,,,
175357,0,0,,,,,,,,,
175359,1,1,2019-01-01,,,,,,,,
175360,0,0,,,,,,,,,
175361,1,1,2019-03-20,,,,,,,,
175363,0,0,,,,,,,,,
175366,0,0,,,,,,,,,
175373,0,0,,,,,,,,,
175377,1,1,2018-10-31,,,,,,,,
175379,0,0,,,,,,,,,
175384,0,0,,,,,,,,,
175385,0,0,,,,,,,,,
175387,0,0,,,,,,,,,
175389,0,0,,,,,,,,,
175396,0,0,,,,,,,,,
175397,1,1,2017-04-01,,,,,,,,
175401,2,1,2019-07-18,2019-11-01,,,,,,,
175405,0,0,,,,,,,,,
175407,0,0,,,,,,,,,
175409,2,1,2020-05-01,2022-07-01,,,,,,,
175410,0,0,,,,,,,,,
175411,1,1,2021-04-01,,,,,,,,
175412,1,1,2017-04-01,,,,,,,,
175413,0,0,,,,,,,,,
175415,0,0,,,,,,,,,
175416,0,0,,,,,,,,,
175418,1,1,2024-02-01,,,,,,,,
175419,2,1,2017-05-23,2022-04-01,,,,,,,
175420,0,0,,,,,,,,,
175423,0,0,,,,,,,,,
175424,0,0,,,,,,,,,
175425,1,1,2019-10-01,,,,,,,,
175426,0,0,,,,,,,,,
175429,0,0,,,,,,,,,
175433,2,1,2017-07-01,2023-06-01,,,,,,,
175434,0,0,,,,,,,,,
175435,1,1,2024-03-22,,,,,,,,
175437,0,0,,,,,,,,,
175439,0,0,,,,,,,,,
175440,0,0,,,,,,,,,
175444,1,1,2017-04-01,,,,,,,,
175445,0,0,,,,,,,,,
175446,0,0,,,,,,,,,
175448,0,0,,,,,,,,,
175450,1,1,2022-03-01,,,,,,,,
175451,0,0,,,,,,,,,
175452,2,1,2019-02-08,2019-04-01,,,,,,,
175454,2,1,2019-07-18,2019-11-01,,,,,,,
175455,1,1,2019-10-01,,,,,,,,
175456,0,0,,,,,,,,,
175457,0,0,,,,,,,,,
175459,1,1,2018-12-19,,,,,,,,
175463,0,0,,,,,,,,,
175464,0,0,,,,,,,,,
175465,0,0,,,,,,,,,
175466,2,1,2022-01-01,2024-03-01,,,,,,,
175467,0,0,,,,,,,,,
175470,0,0,,,,,,,,,
175471,0,0,,,,,,,,,
175472,1,1,2024-02-26,,,,,,,,
175475,0,0,,,,,,,,,
175477,0,0,,,,,,,,,
175478,0,0,,,,,,,,,
175489,0,0,,,,,,,,,
175490,0,0,,,,,,,,,
175491,1,1,2019-01-01,,,,,,,,
175497,0,0,,,,,,,,,
175498,0,0,,,,,,,,,
175499,2,1,2019-04-01,2021-06-01,,,,,,,
175500,0,0,,,,,,,,,
175501,0,0,,,,,,,,,
175502,0,0,,,,,,,,,
175504,3,1,2020-03-01,2022-07-15,2023-05-01,,,,,,
175508,7,1,2020-06-30,2021-08-01,2022-03-14,2023-07-25,2023-08-01,2023-08-09,2023-08-10,,
175511,0,0,,,,,,,,,
175512,0,0,,,,,,,,,
175514,1,1,2020-09-01,,,,,,,,
175516,0,0,,,,,,,,,
175517,0,0,,,,,,,,,
175520,0,0,,,,,,,,,
175522,0,0,,,,,,,,,
175524,0,0,,,,,,,,,
175527,0,0,,,,,,,,,
175530,0,0,,,,,,,,,
175531,1,1,2023-12-19,,,,,,,,
175532,1,1,2020-09-01,,,,,,,,
175533,0,0,,,,,,,,,
175534,0,0,,,,,,,,,
175536,4,1,2017-12-16,2019-02-01,2019-12-31,2022-07-31,,,,,
175539,0,0,,,,,,,,,
175540,1,1,2019-01-01,,,,,,,,
175541,2,1,2021-01-14,2025-01-01,,,,,,,
175542,5,1,2018-07-01,2019-09-01,2021-01-01,2023-09-01,2024-01-01,,,,
175543,0,0,,,,,,,,,
175544,3,1,2017-04-01,2019-08-26,2020-01-01,,,,,,
175545,0,0,,,,,,,,,
175546,1,1,2023-05-03,,,,,,,,
175547,5,1,2017-03-01,2019-01-01,2019-01-11,2019-04-01,2022-08-15,,,,
175548,0,0,,,,,,,,,
175549,0,0,,,,,,,,,
175550,0,0,,,,,,,,,
175551,0,0,,,,,,,,,
175552,0,0,,,,,,,,,
175553,0,0,,,,,,,,,
175555,0,0,,,,,,,,,
175557,2,1,2018-08-24,2021-01-01,,,,,,,
175558,0,0,,,,,,,,,
175559,1,1,2017-09-01,,,,,,,,
175560,2,1,2021-01-01,2022-07-01,,,,,,,
175561,0,0,,,,,,,,,
175562,1,1,2017-09-01,,,,,,,,
175563,2,1,2019-11-20,2021-10-01,,,,,,,
175564,0,0,,,,,,,,,
175565,0,0,,,,,,,,,
175566,1,1,2020-08-11,,,,,,,,
175567,0,0,,,,,,,,,
185005,0,0,,,,,,,,,
185006,0,0,,,,,,,,,
185012,2,1,2019-04-01,2023-10-20,,,,,,,
185013,0,0,,,,,,,,,
185015,1,1,2021-12-01,,,,,,,,
185028,0,0,,,,,,,,,
185029,1,1,2024-05-01,,,,,,,,
185038,2,1,2017-05-09,2022-01-01,,,,,,,
185039,1,1,2019-07-25,,,,,,,,
185042,3,1,2017-03-30,2017-04-01,2022-03-23,,,,,,
185046,0,0,,,,,,,,,
185047,1,1,2018-12-01,,,,,,,,
185048,2,1,2019-04-01,2024-02-01,,,,,,,
185049,0,0,,,,,,,,,
185052,1,1,2018-05-01,,,,,,,,
185057,1,1,2018-04-17,,,,,,,,
185058,0,0,,,,,,,,,
185061,1,1,2018-09-01,,,,,,,,
185065,1,1,2017-05-01,,,,,,,,
185069,0,0,,,,,,,,,
185076,4,1,2017-06-01,2018-06-01,2019-10-01,2021-12-01,,,,,
185087,1,1,2018-09-01,,,,,,,,
185089,1,1,2018-05-01,,,,,,,,
185090,2,1,2019-04-01,2023-10-20,,,,,,,
185093,0,0,,,,,,,,,
185094,1,1,2018-08-01,,,,,,,,
185095,1,1,2019-10-14,,,,,,,,
185096,0,0,,,,,,,,,
185103,3,1,2017-03-30,2017-04-01,2022-03-23,,,,,,
185112,0,0,,,,,,,,,
185118,1,1,2018-05-01,,,,,,,,
185120,1,1,2018-05-01,,,,,,,,
185122,1,1,2017-09-01,,,,,,,,
185125,1,1,2017-04-28,,,,,,,,
185127,1,1,2018-05-01,,,,,,,,
185131,0,0,,,,,,,,,
185132,1,1,2018-10-01,,,,,,,,
185133,1,1,2023-01-01,,,,,,,,
185134,0,0,,,,,,,,,
185141,1,1,2017-11-01,,,,,,,,
185142,2,1,2017-09-01,2019-10-01,,,,,,,
185144,3,1,2020-12-31,2023-06-30,2024-04-15,,,,,,
185145,1,1,2018-10-01,,,,,,,,
185146,1,1,2018-05-01,,,,,,,,
185147,0,0,,,,,,,,,
185148,0,0,,,,,,,,,
185149,1,1,2018-05-01,,,,,,,,
185150,0,0,,,,,,,,,
185151,0,0,,,,,,,,,
185152,0,0,,,,,,,,,
185155,0,0,,,,,,,,,
185159,2,1,2019-10-14,2024-08-01,,,,,,,
185160,4,1,2017-03-06,2018-12-31,2020-01-01,2020-12-31,,,,,
185164,0,0,,,,,,,,,
185165,1,1,2019-10-14,,,,,,,,
185166,0,0,,,,,,,,,
185167,2,1,2019-04-01,2023-10-20,,,,,,,
185168,1,1,2018-05-01,,,,,,,,
185169,1,1,2018-05-01,,,,,,,,
185170,2,1,2019-04-01,2024-02-01,,,,,,,
185171,1,1,2017-01-01,,,,,,,,
185173,2,1,2017-09-01,2018-09-01,,,,,,,
185174,0,0,,,,,,,,,
185175,0,0,,,,,,,,,
185176,2,1,2019-10-14,2020-01-01,,,,,,,
185177,0,0,,,,,,,,,
185178,3,1,2020-12-31,2023-06-30,2024-04-15,,,,,,
185179,0,0,,,,,,,,,
185180,1,1,2018-05-01,,,,,,,,
185183,1,1,2024-07-01,,,,,,,,
185187,0,0,,,,,,,,,
185192,2,1,2019-10-14,2020-01-01,,,,,,,
185193,0,0,,,,,,,,,
185194,3,1,2017-03-06,2018-12-31,2020-01-01,,,,,,
185195,0,0,,,,,,,,,
185197,0,0,,,,,,,,,
185200,1,1,2017-03-30,,,,,,,,
185201,0,0,,,,,,,,,
185205,1,1,2018-05-01,,,,,,,,
185207,3,1,2017-03-30,2017-04-01,2022-03-23,,,,,,
185208,0,0,,,,,,,,,
185209,1,1,2018-05-01,,,,,,,,
185210,1,1,2018-10-01,,,,,,,,
185211,1,1,2018-05-01,,,,,,,,
185213,0,0,,,,,,,,,
185215,3,1,2020-12-31,2023-06-30,2024-04-15,,,,,,
185218,1,1,2017-03-30,,,,,,,,
185220,1,1,2019-07-25,,,,,,,,
185221,1,1,2018-09-01,,,,,,,,
185222,1,1,2020-08-06,,,,,,,,
185224,1,1,2018-09-01,,,,,,,,
185227,1,1,2023-01-01,,,,,,,,
185229,1,1,2018-12-01,,,,,,,,
185230,1,1,2018-05-01,,,,,,,,
185232,0,0,,,,,,,,,
185236,3,1,2019-04-01,2021-07-01,2021-12-01,,,,,,
185237,2,1,2018-02-01,2021-12-01,,,,,,,
185238,1,1,2019-10-14,,,,,,,,
185240,1,1,2017-03-30,,,,,,,,
185241,0,0,,,,,,,,,
185242,0,0,,,,,,,,,
185243,0,0,,,,,,,,,
185244,3,1,2017-01-20,2019-10-14,2020-01-01,,,,,,
185246,1,1,2018-05-01,,,,,,,,
185249,1,1,2018-05-01,,,,,,,,
185250,1,1,2017-03-30,,,,,,,,
185252,1,1,2018-09-01,,,,,,,,
185253,1,1,2019-07-25,,,,,,,,
185254,1,1,2017-03-30,,,,,,,,
185256,1,1,2020-07-01,,,,,,,,
185257,1,1,2019-10-14,,,,,,,,
185258,0,0,,,,,,,,,
185259,0,0,,,,,,,,,
185261,1,1,2019-07-25,,,,,,,,
185262,1,1,2018-09-01,,,,,,,,
185263,1,1,2023-01-01,,,,,,,,
185264,1,1,2020-06-01,,,,,,,,
185265,2,1,2021-07-01,2021-12-01,,,,,,,
185266,1,1,2018-09-01,,,,,,,,
185267,1,1,2018-10-15,,,,,,,,
185268,2,1,2018-05-01,2021-12-01,,,,,,,
185269,1,1,2021-01-01,,,,,,,,
185270,0,0,,,,,,,,,
185271,2,1,2021-08-01,2021-12-01,,,,,,,
185272,1,1,2018-09-01,,,,,,,,
185274,1,1,2019-07-25,,,,,,,,
185275,1,1,2018-05-01,,,,,,,,
185276,0,0,,,,,,,,,
185277,1,1,2018-05-01,,,,,,,,
185278,0,0,,,,,,,,,
185279,3,1,2018-06-01,2019-10-01,2021-12-01,,,,,,
185281,0,0,,,,,,,,,
185282,1,1,2019-07-25,,,,,,,,
185286,2,1,2020-03-01,2021-12-01,,,,,,,
185287,1,1,2018-05-01,,,,,,,,
185288,0,0,,,,,,,,,
185290,2,1,2017-02-01,2023-10-20,,,,,,,
185293,1,1,2018-05-01,,,,,,,,
185294,3,1,2017-09-01,2019-07-01,2021-12-01,,,,,,
185295,2,1,2019-10-11,2023-01-01,,,,,,,
185297,0,0,,,,,,,,,
185298,3,1,2017-01-01,2021-07-01,2024-08-01,,,,,,
185300,1,1,2018-04-19,,,,,,,,
185301,0,0,,,,,,,,,
185302,1,1,2018-09-01,,,,,,,,
185304,1,1,2018-05-07,,,,,,,,
185305,0,0,,,,,,,,,
185306,1,1,2023-01-01,,,,,,,,
185309,3,1,2018-06-01,2019-10-01,2021-12-01,,,,,,
185310,0,0,,,,,,,,,
185311,1,1,2018-04-19,,,,,,,,
185312,2,1,2018-04-01,2021-12-01,,,,,,,
185313,3,1,2018-06-01,2019-10-01,2021-12-01,,,,,,
185314,0,0,,,,,,,,,
185315,1,1,2018-05-08,,,,,,,,
185316,3,1,2018-06-01,2019-10-01,2021-12-01,,,,,,
185317,1,1,2019-07-25,,,,,,,,
185318,1,1,2021-07-01,,,,,,,,
185320,0,0,,,,,,,,,
185322,0,0,,,,,,,,,
185325,0,0,,,,,,,,,
185326,0,0,,,,,,,,,
185327,0,0,,,,,,,,,
185329,1,1,2018-09-01,,,,,,,,
185330,1,1,2018-09-01,,,,,,,,
185331,1,1,2018-09-01,,,,,,,,
185332,0,0,,,,,,,,,
185333,2,1,2019-04-01,2023-10-20,,,,,,,
185334,0,0,,,,,,,,,
185335,0,0,,,,,,,,,
185336,1,1,2018-09-01,,,,,,,,
185337,0,0,,,,,,,,,
185338,1,1,2018-09-01,,,,,,,,
185339,1,1,2018-09-01,,,,,,,,
185340,2,1,2018-05-01,2018-05-08,,,,,,,
185341,2,1,2019-12-01,2021-12-01,,,,,,,
185342,1,1,2018-05-01,,,,,,,,
185343,0,0,,,,,,,,,
185344,2,1,2021-08-01,2022-09-01,,,,,,,
185346,1,1,2018-05-08,,,,,,,,
185348,2,1,2018-05-01,2021-12-01,,,,,,,
185349,1,1,2018-05-01,,,,,,,,
185350,0,0,,,,,,,,,
185352,1,1,2018-09-01,,,,,,,,
185353,1,1,2018-09-01,,,,,,,,
185354,1,1,2018-09-01,,,,,,,,
185355,1,1,2023-05-08,,,,,,,,
185358,2,1,2020-04-01,2021-12-01,,,,,,,
185359,1,1,2017-03-30,,,,,,,,
185360,3,1,2020-12-31,2023-06-30,2024-04-15,,,,,,
185361,2,1,2018-07-02,2019-02-26,,,,,,,
185362,3,1,2020-12-31,2023-06-30,2024-04-15,,,,,,
185364,2,1,2021-07-01,2021-12-01,,,,,,,
185366,0,0,,,,,,,,,
185379,2,1,2017-03-30,2017-04-01,,,,,,,
185381,2,1,2018-05-01,2018-05-08,,,,,,,
185382,2,1,2018-04-01,2021-12-01,,,,,,,
185383,0,0,,,,,,,,,
185384,2,1,2017-09-29,2023-01-31,,,,,,,
185388,0,0,,,,,,,,,
185389,0,0,,,,,,,,,
185392,1,1,2017-03-30,,,,,,,,
185399,2,1,2019-04-01,2024-02-01,,,,,,,
185400,1,1,2024-01-01,,,,,,,,
185401,2,1,2019-04-01,2024-02-01,,,,,,,
185402,1,1,2018-10-01,,,,,,,,
185407,1,1,2018-11-16,,,,,,,,
185408,1,1,2018-05-01,,,,,,,,
185409,4,1,2018-12-01,2019-04-01,2021-07-01,2021-12-01,,,,,
185414,0,0,,,,,,,,,
185415,2,1,2019-07-25,2019-08-30,,,,,,,
185418,1,1,2019-07-25,,,,,,,,
185419,0,0,,,,,,,,,
185422,0,0,,,,,,,,,
185428,1,1,2018-11-16,,,,,,,,
185433,0,0,,,,,,,,,
185434,1,1,2017-03-30,,,,,,,,
185435,2,1,2019-04-01,2024-02-01,,,,,,,
185436,2,1,2017-11-01,2020-08-02,,,,,,,
185437,2,1,2018-10-15,2021-05-17,,,,,,,
185438,3,1,2020-12-31,2023-06-30,2024-04-15,,,,,,
185440,0,0,,,,,,,,,
185443,1,1,2023-10-20,,,,,,,,
185444,1,1,2023-04-01,,,,,,,,
185445,1,1,2018-10-01,,,,,,,,
185446,2,1,2018-05-01,2018-09-16,,,,,,,
185447,0,0,,,,,,,,,
185449,2,1,2021-04-01,2022-12-01,,,,,,,
185451,0,0,,,,,,,,,
185455,3,1,2018-06-01,2023-06-30,2024-04-15,,,,,,
185456,1,1,2019-07-25,,,,,,,,
185461,1,1,2018-10-01,,,,,,,,
185462,1,1,2018-10-01,,,,,,,,
185463,1,1,2021-10-01,,,,,,,,
185464,1,1,2019-03-01,,,,,,,,
185466,1,1,2018-10-01,,,,,,,,
185467,3,1,2020-02-13,2021-12-31,2024-12-31,,,,,,
185468,1,1,2018-05-01,,,,,,,,
185469,1,1,2018-12-01,,,,,,,,
185470,1,1,2018-10-01,,,,,,,,
185471,0,0,,,,,,,,,
185472,0,0,,,,,,,,,
185473,0,0,,,,,,,,,
185474,1,1,2018-10-01,,,,,,,,
185476,0,0,,,,,,,,,
185477,0,0,,,,,,,,,
185478,1,1,2018-10-01,,,,,,,,
185479,0,0,,,,,,,,,
185481,0,0,,,,,,,,,
185482,0,0,,,,,,,,,
185483,0,0,,,,,,,,,
185484,0,0,,,,,,,,,
185485,0,0,,,,,,,,,
185486,0,0,,,,,,,,,
185487,0,0,,,,,,,,,
185488,0,0,,,,,,,,,
195136,0,0,,,,,,,,,
195156,0,0,,,,,,,,,
195159,0,0,,,,,,,,,
195174,0,0,,,,,,,,,
195176,1,1,2020-10-01,,,,,,,,
195177,3,1,2021-02-01,2022-07-26,2022-11-28,,,,,,
195180,0,0,,,,,,,,,
195181,0,0,,,,,,,,,
195184,1,1,2023-10-31,,,,,,,,
195185,0,0,,,,,,,,,
195199,0,0,,,,,,,,,
195201,2,1,2017-07-01,2022-07-01,,,,,,,
195203,2,1,2020-11-21,2020-12-29,,,,,,,
195204,2,1,2021-01-01,2021-08-20,,,,,,,
195210,1,1,2023-06-14,,,,,,,,
195214,0,0,,,,,,,,,
195220,0,0,,,,,,,,,
195221,0,0,,,,,,,,,
195247,5,1,2020-01-21,2021-01-01,2021-03-23,2021-12-01,2024-03-01,,,,
195248,1,1,2020-06-16,,,,,,,,
195249,0,0,,,,,,,,,
195257,1,1,2020-06-16,,,,,,,,
195258,0,0,,,,,,,,,
