cms_certification_number,first_month,last_month,months_observed,months_expected,months_missing,has_gaps
395795,2017-01,2025-03,96,99,3,True
395796,2017-01,2025-03,96,99,3,True
395797,2017-01,2025-03,96,99,3,True
395798,2017-01,2025-03,99,99,0,False
395800,2017-01,2025-03,96,99,3,True
395801,2017-01,2025-03,96,99,3,True
395802,2017-01,2025-03,99,99,0,False
395804,2017-01,2025-03,99,99,0,False
395805,2017-01,2025-03,99,99,0,False
395806,2017-01,2025-03,99,99,0,False
395812,2017-01,2025-03,99,99,0,False
395815,2017-01,2025-03,99,99,0,False
395816,2017-01,2025-03,99,99,0,False
395817,2017-01,2025-03,96,99,3,True
395818,2017-01,2025-03,99,99,0,False
395819,2017-01,2025-03,99,99,0,False
395821,2017-01,2025-03,99,99,0,False
395823,2017-01,2025-03,99,99,0,False
395824,2017-01,2025-03,93,99,6,True
395825,2017-01,2025-03,81,99,18,True
395826,2017-01,2025-03,96,99,3,True
395827,2017-01,2025-03,96,99,3,True
395828,2017-01,2025-03,99,99,0,False
395830,2017-01,2025-03,93,99,6,True
395831,2017-01,2025-03,99,99,0,False
395832,2017-01,2025-03,99,99,0,False
395833,2017-01,2025-03,96,99,3,True
395834,2017-01,2025-03,96,99,3,True
395838,2017-01,2025-03,99,99,0,False
395840,2017-01,2025-03,96,99,3,True
395842,2017-01,2023-03,75,75,0,False
395843,2017-07,2025-03,93,93,0,False
395844,2017-01,2025-03,96,99,3,True
395845,2017-01,2025-03,99,99,0,False
395846,2017-01,2025-03,99,99,0,False
395847,2017-04,2025-03,93,96,3,True
395848,2017-01,2025-03,93,99,6,True
395850,2017-04,2021-12,42,57,15,True
395851,2017-01,2025-03,99,99,0,False
395852,2017-01,2025-03,90,99,9,True
395853,2017-01,2025-03,93,99,6,True
395857,2017-01,2025-03,99,99,0,False
395860,2017-01,2025-03,81,99,18,True
395861,2018-01,2025-03,87,87,0,False
395864,2017-01,2025-03,78,99,21,True
395865,2017-01,2025-03,93,99,6,True
395867,2017-01,2025-03,96,99,3,True
395868,2017-01,2025-03,93,99,6,True
395869,2017-01,2020-03,39,39,0,False
395870,2017-01,2025-03,93,99,6,True
395872,2017-01,2025-03,99,99,0,False
395873,2017-01,2025-03,96,99,3,True
395875,2017-01,2025-03,96,99,3,True
395876,2017-01,2025-03,96,99,3,True
395877,2017-01,2025-03,99,99,0,False
395878,2017-01,2025-03,96,99,3,True
395879,2017-01,2025-03,93,99,6,True
395880,2017-01,2025-03,99,99,0,False
395881,2017-07,2024-03,75,81,6,True
395882,2017-01,2025-03,99,99,0,False
395883,2017-01,2025-03,96,99,3,True
395889,2017-01,2017-03,3,3,0,False
395890,2017-01,2025-03,90,99,9,True
395891,2017-01,2025-03,99,99,0,False
395892,2017-01,2025-03,96,99,3,True
395893,2017-01,2025-03,93,99,6,True
395894,2017-01,2025-03,99,99,0,False
395895,2017-01,2025-03,96,99,3,True
395896,2017-01,2025-03,96,99,3,True
395898,2017-01,2025-03,96,99,3,True
395899,2017-01,2025-03,99,99,0,False
395901,2017-01,2025-03,99,99,0,False
395902,2017-01,2025-03,90,99,9,True
395903,2017-01,2025-03,99,99,0,False
395904,2017-01,2025-03,99,99,0,False
395905,2017-01,2025-03,96,99,3,True
395906,2017-01,2025-03,93,99,6,True
395907,2017-01,2025-03,99,99,0,False
395908,2017-01,2025-03,99,99,0,False
395909,2017-01,2025-03,99,99,0,False
395912,2017-01,2025-03,96,99,3,True
395913,2017-01,2024-12,90,96,6,True
395915,2017-01,2025-03,99,99,0,False
395916,2017-01,2025-03,99,99,0,False
395917,2017-01,2025-03,96,99,3,True
395918,2017-01,2025-03,96,99,3,True
395922,2017-01,2025-03,99,99,0,False
395923,2017-01,2025-03,93,99,6,True
395925,2017-01,2021-03,45,51,6,True
395926,2017-01,2024-09,90,93,3,True
395927,2017-01,2025-03,96,99,3,True
395929,2017-01,2025-03,99,99,0,False
395930,2017-04,2018-03,12,12,0,False
395933,2017-01,2017-09,9,9,0,False
395936,2017-01,2025-03,93,99,6,True
395938,2017-01,2025-03,99,99,0,False
395939,2017-01,2025-03,99,99,0,False
395941,2017-01,2025-03,99,99,0,False
395944,2017-01,2025-03,99,99,0,False
395948,2018-10,2025-03,72,78,6,True
395950,2017-01,2025-03,90,99,9,True
395951,2017-01,2025-03,93,99,6,True
395952,2017-01,2025-03,99,99,0,False
395953,2017-01,2025-03,99,99,0,False
395956,2017-01,2025-03,99,99,0,False
395959,2017-01,2025-03,96,99,3,True
395961,2017-04,2025-03,90,96,6,True
395964,2017-01,2025-03,90,99,9,True
395966,2017-01,2025-03,99,99,0,False
395974,2017-01,2025-03,93,99,6,True
395977,2017-01,2025-03,93,99,6,True
395983,2017-01,2025-03,96,99,3,True
395984,2017-01,2025-03,90,99,9,True
395985,2017-01,2025-03,99,99,0,False
395986,2017-01,2025-03,99,99,0,False
395987,2017-01,2017-09,9,9,0,False
395989,2017-01,2025-03,90,99,9,True
395990,2017-01,2019-09,27,33,6,True
395996,2017-01,2025-03,99,99,0,False
395998,2017-01,2025-03,96,99,3,True
396001,2017-01,2022-12,69,72,3,True
396002,2017-10,2025-03,87,90,3,True
396003,2017-01,2025-03,93,99,6,True
396009,2017-01,2025-03,99,99,0,False
396015,2017-01,2025-03,99,99,0,False
396017,2017-01,2025-03,99,99,0,False
396021,2017-01,2025-03,96,99,3,True
396024,2017-04,2020-03,33,36,3,True
396026,2017-01,2025-03,99,99,0,False
396035,2017-01,2025-03,96,99,3,True
396040,2017-01,2017-03,3,3,0,False
396048,2017-01,2025-03,99,99,0,False
396049,2017-01,2025-03,99,99,0,False
396053,2017-01,2025-03,99,99,0,False
396054,2017-01,2025-03,93,99,6,True
396056,2017-01,2025-03,96,99,3,True
396058,2017-01,2025-03,99,99,0,False
396059,2017-01,2025-03,99,99,0,False
396062,2017-01,2025-03,96,99,3,True
396063,2017-01,2025-03,93,99,6,True
396064,2017-01,2025-03,96,99,3,True
396065,2017-01,2023-06,72,78,6,True
396066,2017-01,2025-03,96,99,3,True
396067,2017-01,2025-03,99,99,0,False
396069,2017-07,2025-03,90,93,3,True
396070,2017-04,2025-03,96,96,0,False
396071,2017-01,2025-03,93,99,6,True
396072,2017-01,2025-03,99,99,0,False
396073,2017-01,2025-03,96,99,3,True
396074,2017-01,2025-03,99,99,0,False
396075,2017-01,2025-03,99,99,0,False
396076,2017-01,2025-03,87,99,12,True
396077,2017-01,2025-03,93,99,6,True
396078,2017-01,2025-03,96,99,3,True
396079,2017-04,2025-03,96,96,0,False
396080,2017-01,2019-12,30,36,6,True
396081,2017-01,2025-03,99,99,0,False
396082,2017-01,2025-03,99,99,0,False
396083,2017-01,2025-03,96,99,3,True
396085,2017-01,2025-03,84,99,15,True
396086,2017-07,2025-03,84,93,9,True
396088,2017-01,2025-03,93,99,6,True
396089,2017-01,2025-03,96,99,3,True
396090,2017-01,2025-03,96,99,3,True
396092,2017-01,2025-03,99,99,0,False
396093,2017-01,2025-03,99,99,0,False
396095,2017-01,2025-03,96,99,3,True
396096,2017-01,2025-03,96,99,3,True
396098,2017-01,2025-03,99,99,0,False
396099,2019-04,2019-06,3,3,0,False
396101,2017-01,2025-03,90,99,9,True
396102,2017-01,2025-03,93,99,6,True
396105,2017-01,2025-03,96,99,3,True
396106,2017-01,2025-03,99,99,0,False
396107,2017-01,2025-03,99,99,0,False
396108,2017-01,2025-03,99,99,0,False
396109,2017-01,2025-03,96,99,3,True
396111,2017-01,2025-03,99,99,0,False
396112,2017-01,2017-12,12,12,0,False
396113,2017-01,2025-03,99,99,0,False
396114,2017-01,2025-03,96,99,3,True
396115,2017-04,2025-03,81,96,15,True
396116,2017-01,2025-03,99,99,0,False
396117,2017-01,2021-06,51,54,3,True
396119,2017-01,2025-03,93,99,6,True
396120,2017-01,2024-12,93,96,3,True
396121,2017-01,2017-06,6,6,0,False
396122,2017-01,2025-03,99,99,0,False
396123,2017-01,2025-03,99,99,0,False
396124,2017-01,2025-03,96,99,3,True
396125,2017-01,2025-03,99,99,0,False
396126,2017-01,2021-06,54,54,0,False
396128,2017-01,2025-03,96,99,3,True
396129,2017-04,2025-03,93,96,3,True
396130,2017-01,2025-03,93,99,6,True
396131,2017-01,2019-03,24,27,3,True
396132,2017-01,2025-03,93,99,6,True
396133,2017-01,2025-03,90,99,9,True
396134,2017-01,2022-09,66,69,3,True
396135,2017-01,2025-03,96,99,3,True
396136,2017-01,2019-03,24,27,3,True
396137,2017-01,2025-03,99,99,0,False
396138,2017-01,2025-03,99,99,0,False
396139,2017-01,2019-12,33,36,3,True
396140,2017-01,2025-03,99,99,0,False
396141,2017-07,2025-03,90,93,3,True
396142,2018-10,2021-03,30,30,0,False
396143,2018-10,2025-03,78,78,0,False
396144,2018-07,2025-03,81,81,0,False
396145,2019-04,2025-03,72,72,0,False
396146,2019-07,2025-03,66,69,3,True
396147,2020-10,2023-03,30,30,0,False
396148,2021-01,2025-03,42,51,9,True
396149,2021-10,2025-03,42,42,0,False
396150,2024-01,2025-03,15,15,0,False
39A433,2017-01,2025-03,99,99,0,False
39A434,2018-07,2025-03,81,81,0,False
39A435,2018-07,2025-03,81,81,0,False
39A436,2018-07,2025-03,81,81,0,False
39A437,2017-04,2025-03,96,96,0,False
39A438,2018-07,2025-03,81,81,0,False
405000,2023-04,2025-03,24,24,0,False
405018,2018-01,2025-03,81,87,6,True
405023,2017-07,2025-03,87,93,6,True
405025,2018-04,2025-03,69,84,15,True
405029,2018-04,2025-03,78,84,6,True
405030,2021-07,2025-03,45,45,0,False
415002,2017-04,2025-03,87,96,9,True
415004,2017-01,2025-03,99,99,0,False
415007,2017-01,2022-03,63,63,0,False
415008,2017-01,2025-03,99,99,0,False
415009,2017-01,2025-03,99,99,0,False
415010,2017-04,2025-03,93,96,3,True
415012,2017-01,2025-03,99,99,0,False
415014,2017-01,2025-03,96,99,3,True
415015,2017-01,2021-06,51,54,3,True
415020,2017-01,2025-03,99,99,0,False
415023,2017-01,2025-03,99,99,0,False
415024,2017-01,2020-06,42,42,0,False
415027,2017-01,2025-03,93,99,6,True
415028,2017-01,2025-03,99,99,0,False
415029,2017-10,2025-03,84,90,6,True
415031,2017-01,2025-03,93,99,6,True
415032,2017-01,2025-03,99,99,0,False
415033,2017-01,2025-03,90,99,9,True
415034,2017-01,2025-03,99,99,0,False
415035,2017-01,2025-03,99,99,0,False
415036,2017-01,2018-09,21,21,0,False
415038,2017-01,2025-03,96,99,3,True
415039,2017-01,2025-03,99,99,0,False
415040,2017-01,2025-03,99,99,0,False
415041,2017-01,2025-03,93,99,6,True
415042,2017-01,2025-03,99,99,0,False
415044,2017-01,2025-03,99,99,0,False
415045,2017-01,2025-03,93,99,6,True
415049,2017-01,2025-03,99,99,0,False
415050,2017-01,2025-03,96,99,3,True
415051,2017-01,2024-12,87,96,9,True
415052,2017-01,2023-06,75,78,3,True
415053,2017-01,2025-03,99,99,0,False
415054,2017-04,2025-03,96,96,0,False
415056,2017-01,2025-03,99,99,0,False
415057,2017-01,2025-03,99,99,0,False
415059,2017-01,2025-03,90,99,9,True
415060,2017-01,2025-03,96,99,3,True
415061,2017-01,2025-03,93,99,6,True
415062,2017-01,2025-03,99,99,0,False
415063,2017-01,2025-03,96,99,3,True
415064,2017-01,2025-03,99,99,0,False
415066,2017-01,2025-03,99,99,0,False
415067,2017-01,2025-03,96,99,3,True
415068,2017-01,2025-03,99,99,0,False
415070,2017-01,2025-03,99,99,0,False
415071,2017-01,2025-03,99,99,0,False
415072,2017-01,2025-03,99,99,0,False
415073,2017-01,2025-03,96,99,3,True
415074,2017-01,2025-03,99,99,0,False
415075,2017-01,2025-03,99,99,0,False
415076,2017-01,2025-03,93,99,6,True
415078,2017-01,2025-03,99,99,0,False
415079,2017-01,2025-03,99,99,0,False
415080,2017-01,2025-03,96,99,3,True
415081,2017-01,2025-03,96,99,3,True
415082,2017-01,2025-03,99,99,0,False
415083,2017-01,2025-03,99,99,0,False
415084,2017-01,2025-03,96,99,3,True
415085,2017-01,2025-03,99,99,0,False
415086,2017-01,2018-12,24,24,0,False
415087,2017-01,2025-03,99,99,0,False
415089,2017-01,2025-03,99,99,0,False
415090,2017-01,2024-06,84,90,6,True
415091,2017-01,2025-03,96,99,3,True
415094,2017-04,2021-06,45,51,6,True
415096,2017-01,2025-03,99,99,0,False
415097,2017-01,2025-03,99,99,0,False
415098,2017-01,2025-03,96,99,3,True
415099,2017-04,2025-03,90,96,6,True
415104,2017-01,2025-03,99,99,0,False
415105,2017-01,2020-12,48,48,0,False
415106,2017-01,2025-03,96,99,3,True
415107,2017-01,2024-12,93,96,3,True
415108,2017-04,2025-03,75,96,21,True
415110,2017-01,2025-03,93,99,6,True
415111,2017-01,2025-03,99,99,0,False
415113,2017-01,2025-03,99,99,0,False
415115,2017-01,2017-09,9,9,0,False
415119,2017-04,2025-03,93,96,3,True
415120,2017-01,2025-03,96,99,3,True
415123,2017-01,2025-03,96,99,3,True
415126,2017-01,2018-09,18,21,3,True
415129,2017-01,2025-03,96,99,3,True
425004,2017-01,2025-03,99,99,0,False
425005,2017-01,2025-03,90,99,9,True
425008,2017-01,2025-03,96,99,3,True
425009,2017-01,2025-03,99,99,0,False
425012,2017-04,2025-03,96,96,0,False
425013,2017-01,2025-03,96,99,3,True
425014,2017-01,2025-03,96,99,3,True
425016,2017-01,2025-03,99,99,0,False
425017,2017-01,2025-03,99,99,0,False
425018,2017-01,2025-03,99,99,0,False
425024,2017-01,2025-03,99,99,0,False
425027,2017-01,2025-03,93,99,6,True
425032,2017-01,2025-03,99,99,0,False
425035,2017-01,2025-03,99,99,0,False
425042,2017-01,2025-03,99,99,0,False
425047,2017-01,2025-03,96,99,3,True
425048,2018-01,2025-03,84,87,3,True
425052,2017-01,2025-03,99,99,0,False
425053,2017-01,2025-03,96,99,3,True
425054,2017-01,2025-03,99,99,0,False
425055,2017-01,2025-03,99,99,0,False
425057,2017-04,2025-03,96,96,0,False
425061,2017-01,2025-03,99,99,0,False
425062,2017-01,2025-03,93,99,6,True
425063,2017-01,2025-03,99,99,0,False
425064,2017-01,2025-03,96,99,3,True
425067,2017-01,2025-03,99,99,0,False
425068,2017-01,2025-03,99,99,0,False
425070,2017-01,2025-03,93,99,6,True
425071,2017-01,2025-03,99,99,0,False
425074,2017-01,2025-03,93,99,6,True
425075,2017-01,2025-03,87,99,12,True
425077,2017-01,2025-03,99,99,0,False
425078,2017-01,2025-03,96,99,3,True
425080,2017-01,2025-03,99,99,0,False
425081,2017-01,2025-03,93,99,6,True
425082,2017-01,2025-03,99,99,0,False
425084,2017-01,2025-03,99,99,0,False
425085,2017-01,2025-03,96,99,3,True
425086,2017-01,2025-03,96,99,3,True
425088,2017-01,2025-03,99,99,0,False
425089,2017-01,2025-03,99,99,0,False
425090,2017-01,2025-03,99,99,0,False
425091,2017-01,2025-03,99,99,0,False
425093,2017-01,2025-03,96,99,3,True
425095,2017-01,2025-03,96,99,3,True
425096,2017-01,2025-03,99,99,0,False
425097,2017-01,2025-03,93,99,6,True
425100,2017-01,2025-03,99,99,0,False
425102,2017-01,2025-03,99,99,0,False
425103,2017-04,2025-03,84,96,12,True
425104,2017-01,2025-03,96,99,3,True
425105,2017-01,2025-03,99,99,0,False
425106,2017-01,2025-03,96,99,3,True
425107,2017-01,2025-03,96,99,3,True
425109,2017-01,2025-03,99,99,0,False
425110,2017-01,2025-03,99,99,0,False
425111,2017-01,2025-03,93,99,6,True
425112,2017-01,2025-03,99,99,0,False
425113,2017-01,2025-03,96,99,3,True
425114,2017-01,2025-03,90,99,9,True
425115,2017-01,2025-03,99,99,0,False
425116,2017-01,2025-03,99,99,0,False
425117,2017-01,2025-03,96,99,3,True
425118,2017-01,2025-03,99,99,0,False
425119,2017-01,2025-03,99,99,0,False
425121,2017-01,2025-03,99,99,0,False
425122,2017-01,2025-03,96,99,3,True
425127,2017-01,2025-03,96,99,3,True
425128,2017-01,2025-03,99,99,0,False
425129,2017-01,2025-03,96,99,3,True
425131,2017-04,2025-03,87,96,9,True
425132,2017-01,2025-03,96,99,3,True
425138,2017-01,2025-03,99,99,0,False
425139,2017-01,2025-03,96,99,3,True
425140,2017-01,2025-03,96,99,3,True
425142,2017-01,2025-03,96,99,3,True
425143,2017-01,2025-03,99,99,0,False
425145,2017-01,2025-03,96,99,3,True
425146,2017-01,2025-03,93,99,6,True
425147,2017-01,2025-03,99,99,0,False
425149,2017-01,2025-03,99,99,0,False
425150,2017-01,2025-03,99,99,0,False
425154,2017-01,2025-03,99,99,0,False
425155,2017-01,2025-03,99,99,0,False
425156,2017-01,2025-03,99,99,0,False
425157,2017-01,2025-03,96,99,3,True
425158,2018-01,2025-03,60,87,27,True
425159,2017-01,2025-03,99,99,0,False
425160,2017-01,2025-03,99,99,0,False
425163,2017-01,2025-03,96,99,3,True
425165,2017-01,2025-03,99,99,0,False
425168,2017-01,2025-03,96,99,3,True
425169,2017-01,2025-03,99,99,0,False
425170,2017-01,2025-03,99,99,0,False
425171,2017-01,2025-03,99,99,0,False
425172,2017-01,2025-03,99,99,0,False
425173,2017-01,2025-03,96,99,3,True
425174,2017-01,2025-03,96,99,3,True
425175,2017-01,2025-03,99,99,0,False
425176,2017-01,2025-03,96,99,3,True
425179,2017-01,2025-03,99,99,0,False
425287,2017-01,2025-03,99,99,0,False
425288,2017-01,2025-03,96,99,3,True
425289,2017-01,2025-03,96,99,3,True
425290,2017-01,2025-03,99,99,0,False
425291,2018-07,2025-03,72,81,9,True
425293,2017-01,2025-03,99,99,0,False
425294,2017-01,2025-03,96,99,3,True
425295,2017-01,2025-03,99,99,0,False
425296,2017-01,2025-03,96,99,3,True
425297,2017-04,2025-03,90,96,6,True
425298,2017-01,2025-03,99,99,0,False
425300,2017-01,2025-03,93,99,6,True
425301,2017-01,2025-03,99,99,0,False
425302,2017-01,2025-03,99,99,0,False
425303,2017-01,2025-03,99,99,0,False
425305,2017-01,2025-03,99,99,0,False
425306,2017-01,2025-03,96,99,3,True
425307,2017-01,2025-03,99,99,0,False
425308,2017-01,2025-03,93,99,6,True
425309,2017-01,2025-03,81,99,18,True
425310,2017-10,2025-03,87,90,3,True
425311,2017-01,2025-03,99,99,0,False
425312,2017-01,2025-03,96,99,3,True
425314,2017-01,2025-03,99,99,0,False
425315,2017-01,2025-03,96,99,3,True
425316,2017-01,2025-03,96,99,3,True
425317,2017-01,2025-03,99,99,0,False
425319,2017-04,2025-03,93,96,3,True
425320,2017-01,2025-03,99,99,0,False
425321,2017-01,2025-03,99,99,0,False
425322,2017-01,2025-03,99,99,0,False
425323,2017-01,2025-03,96,99,3,True
425324,2017-01,2025-03,99,99,0,False
425325,2017-01,2025-03,96,99,3,True
425326,2017-01,2025-03,96,99,3,True
425332,2017-01,2025-03,99,99,0,False
425333,2017-01,2025-03,99,99,0,False
425334,2017-01,2025-03,96,99,3,True
425337,2017-01,2025-03,99,99,0,False
425340,2017-01,2017-06,6,6,0,False
425341,2017-01,2025-03,93,99,6,True
425346,2017-01,2017-09,9,9,0,False
425351,2017-01,2025-03,99,99,0,False
425352,2017-01,2025-03,99,99,0,False
425353,2017-01,2020-03,39,39,0,False
425359,2017-01,2025-03,99,99,0,False
425360,2017-01,2025-03,99,99,0,False
425361,2017-01,2025-03,99,99,0,False
425362,2017-01,2025-03,96,99,3,True
425368,2017-01,2025-03,99,99,0,False
425369,2017-01,2018-12,24,24,0,False
425370,2018-01,2025-03,51,87,36,True
425372,2017-01,2025-03,99,99,0,False
425373,2017-01,2025-03,99,99,0,False
425374,2017-01,2025-03,99,99,0,False
425375,2017-01,2025-03,99,99,0,False
425376,2017-01,2025-03,99,99,0,False
425379,2017-01,2025-03,99,99,0,False
425380,2017-01,2025-03,93,99,6,True
425381,2017-01,2025-03,99,99,0,False
425382,2017-01,2018-06,18,18,0,False
425383,2017-01,2020-03,36,39,3,True
425384,2017-01,2025-03,99,99,0,False
425385,2017-07,2025-03,84,93,9,True
425386,2017-01,2025-03,99,99,0,False
425387,2017-01,2025-03,99,99,0,False
425388,2017-01,2025-03,96,99,3,True
425389,2018-04,2025-03,84,84,0,False
425390,2017-01,2025-03,96,99,3,True
425391,2017-01,2025-03,99,99,0,False
425392,2017-04,2025-03,93,96,3,True
425393,2017-01,2025-03,93,99,6,True
425394,2017-01,2025-03,99,99,0,False
425395,2017-01,2025-03,99,99,0,False
425396,2017-01,2025-03,99,99,0,False
425397,2017-01,2025-03,99,99,0,False
425398,2017-01,2023-03,75,75,0,False
425400,2017-01,2025-03,96,99,3,True
425401,2017-01,2025-03,90,99,9,True
425402,2017-07,2018-12,15,18,3,True
425403,2017-01,2025-03,99,99,0,False
425404,2017-01,2021-06,54,54,0,False
425405,2017-01,2019-06,30,30,0,False
425406,2017-01,2025-03,90,99,9,True
425407,2017-01,2025-03,96,99,3,True
425408,2017-04,2025-03,96,96,0,False
425409,2018-04,2022-06,51,51,0,False
425410,2019-01,2022-06,24,42,18,True
425411,2018-10,2025-03,72,78,6,True
425412,2018-07,2025-03,81,81,0,False
425413,2018-10,2025-03,75,78,3,True
425414,2019-10,2025-03,66,66,0,False
425415,2019-10,2025-03,63,66,3,True
425416,2020-01,2025-03,63,63,0,False
425417,2020-01,2024-03,51,51,0,False
425418,2023-01,2025-03,27,27,0,False
435004,2017-01,2024-12,93,96,3,True
435009,2017-04,2025-03,90,96,6,True
435020,2017-01,2025-03,93,99,6,True
435029,2017-01,2024-12,96,96,0,False
435031,2017-01,2019-06,30,30,0,False
435032,2017-01,2021-12,57,60,3,True
435033,2017-01,2025-03,99,99,0,False
435034,2017-04,2025-03,93,96,3,True
435035,2017-01,2025-03,96,99,3,True
435036,2018-07,2025-03,81,81,0,False
435037,2017-01,2025-03,96,99,3,True
435038,2017-07,2024-09,87,87,0,False
435039,2017-01,2025-03,93,99,6,True
435040,2017-04,2025-03,84,96,12,True
435041,2017-01,2025-03,93,99,6,True
435042,2017-01,2025-03,99,99,0,False
435043,2017-01,2025-03,96,99,3,True
435044,2017-01,2025-03,99,99,0,False
435045,2017-01,2025-03,99,99,0,False
435046,2017-01,2025-03,99,99,0,False
435047,2017-04,2025-03,90,96,6,True
435048,2017-04,2025-03,90,96,6,True
435049,2017-01,2022-06,60,66,6,True
435050,2017-01,2022-12,66,72,6,True
435051,2017-04,2025-03,93,96,3,True
435052,2017-04,2018-09,18,18,0,False
435053,2017-01,2018-09,15,21,6,True
435054,2017-04,2025-03,93,96,3,True
435055,2017-01,2022-06,60,66,6,True
435056,2017-01,2025-03,99,99,0,False
435057,2017-01,2022-09,63,69,6,True
435058,2017-04,2025-03,93,96,3,True
435059,2017-01,2025-03,93,99,6,True
435060,2017-01,2025-03,93,99,6,True
435061,2017-01,2025-03,96,99,3,True
435062,2017-01,2025-03,99,99,0,False
435064,2017-01,2025-03,90,99,9,True
435065,2017-01,2022-12,69,72,3,True
435066,2017-01,2025-03,93,99,6,True
435068,2017-04,2025-03,93,96,3,True
435069,2017-01,2025-03,93,99,6,True
435070,2017-04,2025-03,96,96,0,False
435071,2017-01,2025-03,99,99,0,False
435072,2017-01,2025-03,90,99,9,True
435073,2017-01,2025-03,93,99,6,True
435074,2017-01,2025-03,99,99,0,False
435075,2017-01,2025-03,99,99,0,False
435076,2017-01,2025-03,93,99,6,True
435077,2017-01,2017-12,12,12,0,False
435078,2017-01,2025-03,99,99,0,False
435079,2017-01,2025-03,99,99,0,False
435080,2017-01,2025-03,96,99,3,True
435082,2017-01,2022-06,66,66,0,False
435083,2017-01,2025-03,99,99,0,False
435084,2017-01,2025-03,93,99,6,True
435086,2017-01,2025-03,99,99,0,False
435087,2017-01,2025-03,99,99,0,False
435088,2017-01,2025-03,69,99,30,True
435089,2017-01,2025-03,99,99,0,False
435090,2017-01,2025-03,81,99,18,True
