cms_certification_number,from_group,to_group,from_start,from_end,to_start,to_end,from_level,to_level,turnover_pct,overlap_pct,method,bucket_code,bucket_label,surname_keep_pct,surname_override,inconclusive,is_chow
045434,1,2,2008-10-16,2008-10-16,2025-04-01,2025-04-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
045437,1,2,2011-09-01,2011-09-01,2018-07-25,2018-07-25,indirect,direct,100.0,0.0,0,1,90–100,50.0,False,False,True
045439,1,2,2013-09-19,2013-09-19,2013-11-01,2013-11-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
045439,2,3,2013-11-01,2013-11-01,2018-11-01,2018-11-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
045440,1,2,2013-11-01,2013-11-01,2018-11-01,2018-11-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
045446,1,2,2016-06-01,2016-06-01,2019-01-23,2019-01-23,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
045446,2,3,2019-01-23,2019-01-23,2021-04-05,2023-01-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
045447,1,2,2012-02-01,2012-02-01,2018-01-01,2018-01-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
045449,1,2,2009-08-15,2009-08-15,2012-02-27,2012-02-27,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
045450,1,2,2016-04-01,2016-04-01,2019-01-23,2019-01-23,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
045450,2,3,2019-01-23,2019-01-23,2021-04-05,2021-04-05,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
045451,1,2,2015-12-01,2015-12-01,2022-03-31,2022-03-31,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
045456,1,2,1982-08-02,1982-08-02,1982-08-20,1982-08-20,direct,direct,50.0,50.0,0,5,50–60,50.0,False,False,False
045457,1,2,2016-04-25,2016-04-25,2016-07-02,2016-07-02,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
045458,1,2,2015-05-01,2015-05-01,2020-06-26,2020-06-26,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
045458,2,3,2020-06-26,2020-06-26,2022-06-01,2022-06-01,indirect,indirect,90.0,10.0,0,1,90–100,10.0,False,False,True
045460,1,2,2015-02-09,2015-02-09,2016-04-25,2016-04-25,direct,direct,93.1,6.9,0,1,90–100,6.9,False,False,False
045465,1,2,2013-11-05,2015-08-31,2024-12-12,2024-12-12,direct,direct,10.0,90.0,0,0,<50,90.0,True,False,False
045466,1,2,2017-06-02,2017-06-02,2018-06-02,2018-06-02,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
045466,2,3,2018-06-02,2018-06-02,2022-01-01,2022-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
045469,1,2,2020-02-12,2020-02-12,2020-04-01,2020-04-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
045469,2,3,2020-04-01,2020-04-01,2020-06-15,2020-06-15,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
045469,3,4,2020-06-15,2020-06-15,2022-06-01,2022-06-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
045470,1,2,2020-02-12,2020-02-12,2020-04-01,2020-04-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
045470,2,3,2020-04-01,2020-04-01,2020-06-15,2020-06-15,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
045470,3,4,2020-06-15,2020-06-15,2022-06-01,2022-06-01,indirect,indirect,90.9,9.1,0,1,90–100,9.1,False,False,True
045474,1,2,2021-05-21,2021-05-21,2022-01-14,2022-01-14,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
045474,2,3,2022-01-14,2022-01-14,2023-01-01,2023-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
045477,1,2,1998-09-01,1998-09-01,2023-08-01,2023-08-01,direct,direct,75.9,24.1,0,3,70–80,24.1,False,False,True
045479,1,2,2023-02-08,2023-02-08,2024-03-01,2024-03-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
055001,1,2,1999-07-01,1999-07-01,2006-08-01,2006-08-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
055001,2,3,2006-08-01,2006-08-01,2012-12-07,2012-12-07,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
055001,3,4,2012-12-07,2012-12-07,2014-08-15,2014-08-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
055001,4,5,2014-08-15,2014-08-15,2014-11-01,2014-11-01,indirect,direct,100.0,0.0,0,1,90–100,16.7,False,False,False
055001,5,6,2014-11-01,2014-11-01,2015-01-01,2015-01-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
055001,6,7,2015-01-01,2015-01-01,2017-01-15,2017-01-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055001,7,8,2017-01-15,2017-01-15,2018-07-27,2018-07-27,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055001,8,9,2018-07-27,2018-07-27,2021-11-05,2021-11-05,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055001,9,10,2021-11-05,2021-11-05,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055002,1,2,2003-01-30,2003-01-30,2003-02-01,2003-02-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
055002,2,3,2003-02-01,2003-02-01,2016-12-22,2016-12-22,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
055011,1,2,2005-04-16,2005-04-16,2022-04-18,2022-04-18,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055014,1,2,2010-04-01,2010-04-01,2012-07-11,2012-07-11,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
055014,2,3,2012-07-11,2012-07-11,2012-07-12,2012-07-12,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
055014,3,4,2012-07-12,2012-07-12,2018-06-29,2018-06-29,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055014,4,5,2018-06-29,2018-06-29,2022-11-08,2022-11-08,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
055014,5,6,2022-11-08,2022-11-08,2023-02-01,2023-02-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055017,1,2,2013-01-01,2013-01-01,2017-06-30,2017-06-30,direct,direct,50.0,50.0,0,5,50–60,50.0,False,False,True
055028,1,2,2001-03-15,2001-03-15,2021-11-01,2021-11-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055032,1,2,2003-07-03,2003-07-03,2013-01-01,2013-01-01,direct,indirect,100.0,0.0,0,1,90–100,100.0,True,False,False
055032,2,3,2013-01-01,2013-01-01,2015-02-02,2015-02-02,indirect,indirect,100.0,0.0,0,1,90–100,33.3,False,False,False
055032,3,4,2015-02-02,2015-02-02,2016-01-01,2016-01-01,indirect,indirect,86.7,13.3,0,2,80–90,20.0,False,False,False
055032,4,5,2016-01-01,2016-01-01,2019-04-01,2019-04-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055032,5,6,2019-04-01,2019-04-01,2020-02-01,2020-02-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055032,6,7,2020-02-01,2020-02-01,2024-03-01,2024-03-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055036,1,2,1991-10-01,1991-10-01,1993-07-14,2011-11-16,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
055036,2,3,1993-07-14,2011-11-16,2023-01-01,2023-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055041,1,2,2008-07-17,2008-07-17,2008-12-19,2008-12-19,indirect,indirect,100.0,0.0,0,1,90–100,30.0,False,False,False
055042,1,2,2009-10-01,2009-10-01,2010-12-28,2019-01-01,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
055047,1,2,1966-01-01,1966-01-01,1982-07-28,1982-07-28,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
055047,2,3,1982-07-28,1982-07-28,2006-03-15,2006-03-15,direct,indirect,100.0,0.0,0,1,90–100,33.3,False,False,False
055047,3,4,2006-03-15,2006-03-15,2019-05-17,2019-05-17,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055047,4,5,2019-05-17,2019-05-17,2021-02-01,2021-02-01,indirect,indirect,100.0,0.0,0,1,90–100,20.0,False,False,True
055049,1,2,2016-06-01,2016-06-01,2020-12-31,2020-12-31,indirect,indirect,66.7,33.3,0,4,60–70,33.3,False,False,True
055049,2,3,2020-12-31,2020-12-31,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055049,3,4,2023-06-30,2023-06-30,2024-04-15,2024-04-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055052,1,2,2015-08-21,2015-08-21,2019-01-01,2019-01-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,True
055052,2,3,2019-01-01,2019-01-01,2023-04-17,2023-04-17,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055056,1,2,2012-06-01,2012-06-01,2019-01-01,2019-01-01,partnership,partnership,100.0,0.0,0,1,90–100,0.0,False,False,True
055057,1,2,2004-10-12,2004-10-12,2009-07-01,2009-07-01,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
055060,1,2,2011-01-01,2011-01-01,2014-08-01,2014-08-01,indirect,partnership,100.0,0.0,0,1,90–100,0.0,False,False,False
055064,1,2,2006-02-01,2006-02-01,2012-12-07,2012-12-07,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
055064,2,3,2012-12-07,2012-12-07,2014-08-15,2014-08-15,indirect,indirect,75.0,25.0,0,3,70–80,25.0,False,False,False
055064,3,4,2014-08-15,2014-08-15,2014-11-01,2014-11-01,indirect,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
055064,4,5,2014-11-01,2014-11-01,2015-01-01,2015-01-01,direct,indirect,100.0,0.0,0,1,90–100,0.0,False,False,False
055064,5,6,2015-01-01,2015-01-01,2017-01-15,2017-01-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055064,6,7,2017-01-15,2017-01-15,2018-07-27,2018-07-27,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055064,7,8,2018-07-27,2018-07-27,2019-08-08,2019-08-08,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055064,8,9,2019-08-08,2019-08-08,2021-11-05,2021-11-05,indirect,indirect,83.3,16.7,0,2,80–90,33.3,False,False,True
055064,9,10,2021-11-05,2021-11-05,2023-06-30,2023-06-30,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055064,10,11,2023-06-30,2023-06-30,2024-04-15,2024-04-15,indirect,indirect,100.0,0.0,0,1,90–100,0.0,False,False,True
055067,1,2,1999-05-27,1999-05-27,2003-04-01,2006-01-30,direct,direct,100.0,0.0,0,1,90–100,0.0,False,False,False
