cms_certification_number,num_chows,first_seen_month,present_at_start,entered_after_start,bucket_0_count,bucket_1_count,bucket_2_count,bucket_3_count,bucket_4_count,bucket_5_count,bucket_6_count,chow_date_1,chow_magnitude_1,chow_method_1,chow_inconcl_1,chow_date_2,chow_magnitude_2,chow_method_2,chow_inconcl_2,chow_date_3,chow_magnitude_3,chow_method_3,chow_inconcl_3,chow_date_4,chow_magnitude_4,chow_method_4,chow_inconcl_4,chow_date_5,chow_magnitude_5,chow_method_5,chow_inconcl_5,chow_date_6,chow_magnitude_6,chow_method_6,chow_inconcl_6,chow_date_7,chow_magnitude_7,chow_method_7,chow_inconcl_7,chow_date_8,chow_magnitude_8,chow_method_8,chow_inconcl_8,chow_date_9,chow_magnitude_9,chow_method_9,chow_inconcl_9
015396,1,1989-12-31,True,False,0,1,0,0,0,0,0,2022-05-13,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015397,2,1994-05-31,True,False,0,5,0,0,0,0,0,2021-11-19,100.0,0.0,False,2022-04-04,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015398,0,2003-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015400,0,2006-01-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015402,0,1991-02-28,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015403,0,2013-03-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015404,2,1994-05-31,True,False,0,4,0,0,0,0,0,2021-11-19,100.0,0.0,False,2022-04-04,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015406,1,1999-07-31,True,False,0,3,0,0,0,0,0,2024-11-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015407,0,1996-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015408,0,2010-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015411,0,2005-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015413,0,1998-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015414,0,2004-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015415,0,2011-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015416,0,2004-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015417,1,2008-05-31,True,False,0,1,0,0,0,0,0,2022-08-04,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015419,2,1987-02-28,True,False,0,6,0,0,0,0,0,2021-11-19,100.0,0.0,False,2022-04-04,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015422,0,2006-01-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015423,0,2005-11-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015424,0,2003-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015425,0,2010-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015426,0,2010-03-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015429,1,1999-06-30,True,False,0,5,0,0,0,0,0,2017-01-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015431,1,2002-10-31,True,False,0,1,0,0,0,0,0,2019-09-30,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015433,3,2022-01-31,False,True,0,2,0,0,0,1,0,2023-08-23,100.0,0.0,False,2023-10-31,50.0,0.0,False,2023-11-17,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
015434,3,1994-05-31,True,False,0,5,0,0,0,0,0,2021-11-19,100.0,0.0,False,2022-04-04,100.0,0.0,False,2023-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
015435,0,1980-01-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015436,0,2009-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015437,1,1998-06-30,True,False,0,1,0,0,0,0,0,2023-03-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015440,0,2011-07-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015442,0,1993-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015443,0,1998-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015445,0,1995-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015446,0,2001-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015447,3,2013-10-31,True,False,0,3,0,0,0,0,0,2017-12-01,100.0,0.0,False,2019-12-16,100.0,0.0,False,2023-08-25,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
015448,0,2002-04-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015450,0,2012-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015451,0,2002-08-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015453,0,2002-08-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015454,0,1994-05-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015455,2,2005-01-31,True,False,0,4,0,0,1,0,0,2018-06-01,100.0,0.0,False,2021-10-19,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015456,0,2013-03-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015458,1,2006-10-31,True,False,0,1,0,0,0,0,0,2021-04-06,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015459,1,2014-08-31,True,False,0,1,0,0,0,0,0,2023-02-10,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015460,1,2007-05-31,True,False,0,2,0,0,0,0,0,2017-03-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015461,0,2007-05-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015463,2,2012-02-29,True,False,0,2,0,0,0,0,0,2018-11-06,100.0,0.0,False,2022-10-27,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015464,0,2011-09-30,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015465,0,2015-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015467,1,2016-03-31,True,False,0,1,0,0,0,0,0,2023-03-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015468,0,2011-09-30,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015469,1,2019-03-31,False,True,0,1,0,0,0,0,0,2019-12-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025018,0,2010-01-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025025,2,2009-07-31,True,False,0,2,0,0,0,0,0,2024-05-10,100.0,0.0,False,2024-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025036,0,2012-10-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025038,1,2017-08-31,False,True,0,1,0,0,0,0,0,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
025039,1,2017-08-31,False,True,0,1,0,0,0,0,0,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035003,0,1973-01-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035004,0,2002-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035014,0,2002-04-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035059,0,2010-04-30,True,False,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035062,0,2002-08-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035064,0,2011-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035068,1,2012-12-31,True,False,0,3,0,0,0,0,0,2017-06-13,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035070,0,2006-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035071,1,2006-01-31,True,False,0,2,0,0,0,0,0,2019-08-14,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035072,1,1991-01-31,True,False,0,2,0,0,0,0,0,2019-02-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035073,1,1990-10-31,True,False,0,2,0,0,0,0,0,2023-02-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035074,0,2012-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035076,0,2006-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035083,0,2006-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035084,0,2012-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035085,1,2012-10-31,True,False,0,1,0,0,0,0,0,2019-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035086,1,1998-02-28,True,False,0,2,0,0,0,0,0,2017-11-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035087,0,2004-08-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035088,0,2000-06-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035090,3,2005-11-30,True,False,0,2,2,0,1,0,0,2017-03-06,100.0,0.0,False,2018-12-31,80.0,0.0,False,2020-01-01,85.7,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
035091,0,2013-01-31,True,False,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035092,0,2002-04-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035093,0,2013-02-28,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035094,1,2012-10-31,True,False,0,1,0,0,0,0,0,2019-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035095,0,1988-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035096,1,2005-08-31,True,False,0,2,0,0,0,0,0,2020-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035097,1,2013-05-31,True,False,0,2,0,0,1,0,0,2017-02-28,66.7,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035099,2,2003-11-30,True,False,0,5,0,0,0,0,0,2018-08-17,100.0,0.0,False,2021-11-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035100,0,1996-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035101,0,2014-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035103,0,2006-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035105,0,2014-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035106,1,1990-01-31,True,False,0,1,0,0,0,0,0,2020-04-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035107,0,2007-09-30,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035110,0,2004-08-31,True,False,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035111,0,2006-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035112,1,1994-01-31,True,False,0,2,0,0,0,0,0,2023-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035114,0,1996-12-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035116,0,2016-03-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035117,0,1984-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035118,0,2013-02-28,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035120,0,1988-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035125,2,2012-06-30,True,False,0,4,0,0,1,0,0,2023-03-01,100.0,0.0,False,2024-04-15,67.5,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035126,0,1988-02-29,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035127,1,2012-12-31,True,False,0,1,0,0,0,0,0,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035130,0,1984-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035131,0,2006-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035132,0,2006-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035133,0,1976-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035134,0,2006-03-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035135,0,2003-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035136,1,1985-01-31,True,False,0,2,0,0,0,0,0,2021-01-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035139,0,2013-02-28,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035140,0,2014-06-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035141,0,2004-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035143,0,1985-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035144,1,2005-06-30,True,False,0,4,0,0,0,0,0,2018-01-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035145,0,2012-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035146,0,1976-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035147,2,2000-05-31,True,False,0,3,0,0,0,0,0,2022-05-01,100.0,0.0,False,2022-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035151,0,2000-11-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035152,0,1997-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035158,1,1988-05-31,True,False,0,1,0,0,0,0,0,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035159,0,2006-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035160,0,2013-08-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035164,1,2010-12-31,True,False,0,4,0,0,0,0,0,2017-06-13,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035165,0,2015-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035166,2,2009-01-31,True,False,0,5,0,0,0,0,0,2019-04-01,100.0,0.0,False,2021-11-05,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035169,0,2000-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035171,1,1988-08-31,True,False,0,1,0,0,0,0,0,2019-02-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035172,0,2013-02-28,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035174,0,2003-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035175,1,2006-07-31,True,False,0,1,0,0,0,0,0,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035180,0,2013-02-28,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035183,1,1988-08-31,True,False,0,1,0,0,0,0,0,2019-02-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035189,0,2006-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035190,0,2003-05-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035192,0,1982-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035193,1,2008-10-31,True,False,0,4,0,0,0,0,0,2017-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035196,3,2007-11-30,True,False,0,3,0,0,0,0,0,2018-11-01,100.0,0.0,False,2019-04-01,100.0,0.0,False,2023-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
035197,0,2014-11-30,True,False,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035199,1,2009-09-30,True,False,0,1,1,0,0,0,0,2017-03-06,80.4,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035201,3,2009-09-30,True,False,0,1,2,0,1,0,0,2017-03-06,80.4,0.0,False,2018-12-31,65.7,0.0,False,2020-01-01,85.7,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
035205,0,2014-10-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035207,1,2008-10-31,True,False,0,4,0,0,0,0,0,2017-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035214,0,1991-05-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035216,0,2015-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035217,2,1976-03-31,True,False,0,5,0,0,0,0,0,2018-02-01,100.0,0.0,False,2023-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035225,3,2007-11-30,True,False,0,4,0,0,0,0,0,2018-11-01,100.0,0.0,False,2019-04-01,100.0,0.0,False,2023-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
035232,0,2015-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035233,0,2014-11-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035240,1,1996-01-31,True,False,0,3,0,0,0,0,0,2017-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035241,0,2006-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035244,1,1997-10-31,True,False,0,1,0,0,0,0,0,2019-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035245,0,2009-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035247,1,2012-02-29,True,False,0,4,0,0,0,0,0,2023-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035249,1,2013-05-31,True,False,0,2,0,0,0,0,0,2017-02-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035251,2,1998-09-30,True,False,0,5,0,0,0,0,0,2019-09-16,100.0,0.0,False,2024-02-13,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035253,0,1999-03-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035254,0,1976-09-30,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035255,2,2012-11-30,True,False,0,2,0,0,0,0,0,2023-03-01,100.0,0.0,False,2024-04-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035256,3,2001-04-30,True,False,0,5,0,0,0,0,0,2018-04-04,100.0,0.0,False,2020-07-20,100.0,0.0,False,2020-07-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
035257,1,1997-12-31,True,False,0,1,0,0,0,0,0,2024-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035259,0,2012-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035260,2,2006-01-31,True,False,0,2,0,1,0,0,0,2021-12-28,75.0,0.0,False,2022-04-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035261,0,2012-09-30,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035262,1,2001-04-30,True,False,0,3,1,0,0,0,0,2017-02-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035264,0,2010-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035265,0,2009-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035266,2,2001-02-28,True,False,0,3,1,0,1,0,0,2018-07-01,100.0,0.0,False,2021-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035267,0,2005-11-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035268,1,2001-02-28,True,False,0,3,1,0,0,0,0,2021-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035270,3,2007-11-30,True,False,0,3,0,0,0,0,0,2018-11-01,100.0,0.0,False,2019-04-01,100.0,0.0,False,2023-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
035272,0,1996-07-31,True,False,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035273,0,2003-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035274,1,2000-11-30,True,False,0,5,0,0,0,1,0,2019-03-08,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035275,2,2001-02-28,True,False,0,5,1,0,1,0,0,2019-09-01,100.0,0.0,False,2021-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035276,0,2008-06-30,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035277,0,2015-02-28,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035279,2,2010-07-31,True,False,0,1,1,0,0,0,0,2021-12-28,87.5,0.0,False,2024-11-20,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035280,1,2011-05-31,True,False,0,3,0,0,0,0,0,2022-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035281,0,2005-08-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035282,1,2011-09-30,True,False,0,1,0,0,0,0,0,2022-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035283,1,2011-09-30,True,False,0,1,0,0,0,0,0,2022-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035284,0,2011-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035285,1,2012-05-31,True,False,0,4,0,0,0,0,0,2024-04-10,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035286,1,2010-11-30,True,False,0,3,0,0,0,0,0,2022-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
