cms_certification_number,num_chows,had_chow,chow_date_1,chow_date_2,chow_date_3,chow_date_4,chow_date_5,chow_date_6,chow_date_7,chow_date_8,chow_date_9,chow_date_10,chow_date_11,chow_date_12
555153,1,True,2023-09-29,,,,,,,,,,,
555156,1,True,2021-04-01,,,,,,,,,,,
555158,1,True,2021-03-25,,,,,,,,,,,
555160,2,True,2019-10-01,2022-02-01,,,,,,,,,,
555161,6,True,2017-01-15,2018-07-27,2019-10-01,2021-11-05,2023-06-30,2024-04-15,,,,,,
555162,1,True,2022-08-16,,,,,,,,,,,
555170,5,True,2017-04-01,2017-08-01,2023-01-11,2023-06-30,2024-04-15,,,,,,,
555184,2,True,2019-01-31,2023-02-01,,,,,,,,,,
555186,1,True,2018-06-30,,,,,,,,,,,
555195,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
555200,1,True,2022-03-01,,,,,,,,,,,
555204,1,True,2017-01-01,,,,,,,,,,,
555208,5,True,2017-01-15,2018-07-27,2021-11-05,2023-06-30,2024-04-15,,,,,,,
555219,5,True,2017-01-15,2018-07-27,2019-08-01,2023-06-30,2024-04-15,,,,,,,
555222,4,True,2018-04-01,2020-12-31,2023-06-30,2024-04-15,,,,,,,,
555223,1,True,2019-02-01,,,,,,,,,,,
555226,2,True,2022-10-28,2023-01-01,,,,,,,,,,
555235,1,True,2021-01-27,,,,,,,,,,,
555236,1,True,2019-02-01,,,,,,,,,,,
555237,2,True,2017-09-01,2017-09-18,,,,,,,,,,
555244,2,True,2018-12-31,2023-04-01,,,,,,,,,,
555245,1,True,2020-08-18,,,,,,,,,,,
555246,1,True,2022-08-16,,,,,,,,,,,
555254,3,True,2017-09-01,2020-12-31,2023-06-30,,,,,,,,,
555255,2,True,2018-01-28,2019-01-28,,,,,,,,,,
555256,1,True,2019-01-01,,,,,,,,,,,
555259,1,True,2019-01-15,,,,,,,,,,,
555260,2,True,2017-04-01,2023-01-11,,,,,,,,,,
555265,2,True,2018-06-29,2023-02-01,,,,,,,,,,
555268,1,True,2022-04-01,,,,,,,,,,,
555276,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
555281,1,True,2019-01-01,,,,,,,,,,,
555283,5,True,2017-01-15,2018-07-27,2021-11-05,2023-06-30,2024-04-15,,,,,,,
555286,3,True,2018-11-01,2022-11-08,2023-02-01,,,,,,,,,
555287,3,True,2019-04-01,2021-02-11,2021-07-01,,,,,,,,,
555292,2,True,2021-07-01,2023-06-30,,,,,,,,,,
555296,4,True,2017-03-06,2017-12-31,2018-12-31,2020-01-01,,,,,,,,
555297,1,True,2018-07-26,,,,,,,,,,,
555304,3,True,2018-04-01,2023-06-30,2024-04-15,,,,,,,,,
555307,2,True,2017-07-24,2021-11-01,,,,,,,,,,
555308,1,True,2022-08-16,,,,,,,,,,,
555309,1,True,2023-06-15,,,,,,,,,,,
555316,7,True,2017-01-15,2017-08-15,2018-07-27,2019-12-20,2021-11-05,2023-06-30,2024-04-15,,,,,
555319,2,True,2017-03-01,2023-06-15,,,,,,,,,,
555323,5,True,2017-01-15,2018-07-27,2019-08-01,2023-06-30,2024-04-15,,,,,,,
555328,2,True,2018-07-26,2024-02-01,,,,,,,,,,
555329,3,True,2021-12-01,2022-01-01,2023-01-01,,,,,,,,,
555330,2,True,2019-01-01,2023-04-17,,,,,,,,,,
555331,1,True,2018-06-30,,,,,,,,,,,
555333,6,True,2017-01-15,2018-07-27,2019-08-01,2021-11-05,2023-06-30,2024-04-15,,,,,,
555337,1,True,2018-07-26,,,,,,,,,,,
555339,1,True,2018-07-26,,,,,,,,,,,
555341,1,True,2023-05-01,,,,,,,,,,,
555344,1,True,2019-02-01,,,,,,,,,,,
555347,2,True,2019-01-01,2023-04-17,,,,,,,,,,
555348,1,True,2017-03-01,,,,,,,,,,,
555353,1,True,2018-06-30,,,,,,,,,,,
555354,1,True,2020-10-09,,,,,,,,,,,
555356,2,True,2017-04-12,2017-06-27,,,,,,,,,,
555358,2,True,2019-02-06,2022-08-01,,,,,,,,,,
555365,3,True,2018-06-29,2022-11-08,2023-02-01,,,,,,,,,
555374,1,True,2023-06-30,,,,,,,,,,,
555375,3,True,2023-01-11,2023-06-30,2024-04-15,,,,,,,,,
555376,3,True,2018-06-29,2022-11-08,2023-02-01,,,,,,,,,
555387,3,True,2019-04-01,2020-02-01,2024-08-12,,,,,,,,,
555388,1,True,2022-10-01,,,,,,,,,,,
555391,1,True,2020-01-05,,,,,,,,,,,
555396,7,True,2017-02-12,2017-09-01,2018-02-04,2018-03-22,2020-03-01,2020-06-28,2020-12-04,,,,,
555398,2,True,2022-06-30,2023-06-30,,,,,,,,,,
555399,1,True,2020-03-01,,,,,,,,,,,
555400,4,True,2019-12-26,2022-06-14,2023-06-30,2024-04-15,,,,,,,,
555403,1,True,2019-02-06,,,,,,,,,,,
555410,2,True,2017-01-27,2019-11-01,,,,,,,,,,
555416,1,True,2018-01-01,,,,,,,,,,,
555418,3,True,2019-02-26,2020-12-31,2023-06-30,,,,,,,,,
555426,2,True,2019-01-01,2023-04-17,,,,,,,,,,
555427,1,True,2022-08-16,,,,,,,,,,,
555430,1,True,2018-04-01,,,,,,,,,,,
555431,4,True,2018-07-17,2020-12-31,2023-06-30,2024-04-15,,,,,,,,
555441,1,True,2019-01-28,,,,,,,,,,,
555442,1,True,2023-06-01,,,,,,,,,,,
555444,1,True,2018-07-26,,,,,,,,,,,
555446,1,True,2018-07-26,,,,,,,,,,,
555450,3,True,2019-04-01,2020-02-01,2024-06-01,,,,,,,,,
555456,1,True,2023-06-15,,,,,,,,,,,
555462,5,True,2017-12-31,2018-12-31,2019-05-02,2019-06-01,2020-02-18,,,,,,,
555463,1,True,2020-01-05,,,,,,,,,,,
555473,2,True,2019-04-01,2024-06-01,,,,,,,,,,
555476,2,True,2019-10-01,2019-10-10,,,,,,,,,,
555484,1,True,2021-01-01,,,,,,,,,,,
555485,1,True,2020-10-09,,,,,,,,,,,
555490,3,True,2020-05-01,2021-12-31,2023-06-30,,,,,,,,,
555492,1,True,2023-06-15,,,,,,,,,,,
555519,4,True,2017-03-06,2017-12-31,2019-02-21,2019-03-07,,,,,,,,
555520,3,True,2021-12-01,2022-01-01,2023-01-01,,,,,,,,,
555522,1,True,2019-02-01,,,,,,,,,,,
555533,1,True,2019-02-06,,,,,,,,,,,
555535,5,True,2017-01-15,2018-07-27,2021-11-05,2023-06-30,2024-04-15,,,,,,,
555536,1,True,2022-03-01,,,,,,,,,,,
555557,1,True,2021-07-01,,,,,,,,,,,
555565,3,True,2023-01-11,2023-06-30,2024-04-15,,,,,,,,,
555566,1,True,2019-01-01,,,,,,,,,,,
555567,1,True,2021-12-29,,,,,,,,,,,
555574,5,True,2017-01-15,2018-07-27,2021-11-05,2023-06-30,2024-04-15,,,,,,,
555585,1,True,2022-12-21,,,,,,,,,,,
555587,1,True,2020-07-15,,,,,,,,,,,
555595,1,True,2017-07-20,,,,,,,,,,,
555605,1,True,2023-06-30,,,,,,,,,,,
555610,1,True,2018-10-15,,,,,,,,,,,
555616,1,True,2023-02-28,,,,,,,,,,,
555625,1,True,2018-12-31,,,,,,,,,,,
555630,2,True,2018-10-17,2019-02-16,,,,,,,,,,
555635,3,True,2019-04-01,2021-02-11,2021-07-01,,,,,,,,,
555638,2,True,2019-08-23,2021-06-01,,,,,,,,,,
555652,4,True,2019-03-11,2020-12-31,2023-06-30,2024-04-15,,,,,,,,
555657,1,True,2024-08-16,,,,,,,,,,,
555659,6,True,2017-01-15,2017-08-15,2018-07-27,2021-11-05,2023-06-30,2024-04-15,,,,,,
555663,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
555668,1,True,2024-03-18,,,,,,,,,,,
555671,1,True,2018-06-30,,,,,,,,,,,
555673,2,True,2019-03-20,2019-10-10,,,,,,,,,,
555682,5,True,2017-01-15,2018-07-27,2021-11-05,2023-06-30,2024-04-15,,,,,,,
555686,1,True,2023-06-30,,,,,,,,,,,
555688,1,True,2024-08-01,,,,,,,,,,,
555690,2,True,2020-05-06,2023-06-30,,,,,,,,,,
555700,5,True,2021-08-15,2021-09-01,2022-07-01,2023-06-30,2024-04-15,,,,,,,
555701,2,True,2022-09-06,2022-12-01,,,,,,,,,,
555702,1,True,2020-06-17,,,,,,,,,,,
555703,2,True,2023-01-11,2024-04-15,,,,,,,,,,
555707,1,True,2023-06-30,,,,,,,,,,,
555709,1,True,2021-12-29,,,,,,,,,,,
555710,1,True,2018-07-26,,,,,,,,,,,
555711,1,True,2021-01-01,,,,,,,,,,,
555712,3,True,2022-12-01,2024-04-01,2024-04-10,,,,,,,,,
555716,3,True,2022-03-14,2022-05-01,2022-06-10,,,,,,,,,
555717,2,True,2022-06-30,2023-06-30,,,,,,,,,,
555719,2,True,2020-05-06,2023-06-30,,,,,,,,,,
555728,1,True,2021-04-01,,,,,,,,,,,
555729,1,True,2019-06-01,,,,,,,,,,,
555730,2,True,2021-06-01,2024-08-01,,,,,,,,,,
555733,1,True,2020-08-06,,,,,,,,,,,
555735,1,True,2019-04-01,,,,,,,,,,,
555736,2,True,2019-10-04,2023-03-01,,,,,,,,,,
555737,2,True,2019-07-20,2024-04-01,,,,,,,,,,
555738,2,True,2022-06-30,2023-06-30,,,,,,,,,,
555742,2,True,2017-01-01,2022-02-01,,,,,,,,,,
555744,1,True,2017-07-21,,,,,,,,,,,
555745,4,True,2017-01-18,2018-07-24,2020-10-15,2021-03-01,,,,,,,,
555746,3,True,2017-01-18,2018-06-01,2023-06-30,,,,,,,,,
555748,4,True,2019-05-24,2021-02-19,2022-04-01,2023-07-07,,,,,,,,
555753,1,True,2020-09-21,,,,,,,,,,,
555754,1,True,2019-02-06,,,,,,,,,,,
555755,1,True,2023-06-30,,,,,,,,,,,
555757,1,True,2020-06-16,,,,,,,,,,,
555763,3,True,2017-01-18,2018-07-24,2020-10-26,,,,,,,,,
555764,2,True,2019-12-26,2022-06-15,,,,,,,,,,
555765,1,True,2019-01-24,,,,,,,,,,,
555768,2,True,2019-07-20,2024-04-01,,,,,,,,,,
555770,1,True,2019-03-19,,,,,,,,,,,
555772,1,True,2018-11-01,,,,,,,,,,,
555775,4,True,2017-01-18,2018-07-24,2020-11-15,2021-03-01,,,,,,,,
555776,1,True,2021-10-01,,,,,,,,,,,
555777,5,True,2017-01-15,2018-07-27,2021-11-05,2023-06-30,2024-04-15,,,,,,,
555780,1,True,2018-02-09,,,,,,,,,,,
555781,1,True,2018-02-09,,,,,,,,,,,
555785,1,True,2018-06-30,,,,,,,,,,,
555786,3,True,2021-03-01,2021-05-01,2023-05-01,,,,,,,,,
555787,1,True,2023-03-01,,,,,,,,,,,
555791,2,True,2020-12-01,2023-02-10,,,,,,,,,,
555792,5,True,2017-01-15,2018-07-27,2021-11-05,2023-06-30,2024-04-15,,,,,,,
555794,3,True,2021-08-01,2023-06-30,2024-04-15,,,,,,,,,
555797,1,True,2022-03-01,,,,,,,,,,,
555798,1,True,2019-03-20,,,,,,,,,,,
555799,1,True,2019-10-07,,,,,,,,,,,
555801,6,True,2017-01-15,2018-07-27,2019-12-20,2021-11-05,2023-06-30,2024-04-15,,,,,,
555802,1,True,2022-02-15,,,,,,,,,,,
555805,4,True,2018-12-01,2020-12-31,2023-06-30,2024-04-15,,,,,,,,
555808,1,True,2019-02-06,,,,,,,,,,,
555809,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
555814,2,True,2019-06-01,2019-09-01,,,,,,,,,,
555816,1,True,2019-01-01,,,,,,,,,,,
555820,1,True,2018-02-01,,,,,,,,,,,
555825,1,True,2023-06-01,,,,,,,,,,,
555827,2,True,2019-08-01,2022-02-01,,,,,,,,,,
555836,4,True,2019-06-01,2020-05-07,2021-12-27,2021-12-28,,,,,,,,
555838,2,True,2019-01-01,2023-04-17,,,,,,,,,,
555844,1,True,2019-01-01,,,,,,,,,,,
555856,7,True,2017-01-15,2018-06-30,2018-07-13,2018-07-27,2021-11-05,2023-06-30,2024-04-15,,,,,
555859,3,True,2018-07-02,2019-02-26,2021-12-23,,,,,,,,,
555861,1,True,2022-05-01,,,,,,,,,,,
555874,2,True,2019-08-23,2021-06-01,,,,,,,,,,
555875,1,True,2019-07-24,,,,,,,,,,,
555876,4,True,2017-01-18,2018-06-01,2020-10-26,2021-10-19,,,,,,,,
555879,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
555892,3,True,2019-05-17,2019-07-17,2021-02-01,,,,,,,,,
555893,4,True,2020-03-11,2020-10-01,2020-10-10,2022-12-31,,,,,,,,
555894,3,True,2019-04-01,2020-12-01,2021-12-20,,,,,,,,,
555899,1,True,2020-03-01,,,,,,,,,,,
555901,1,True,2018-12-31,,,,,,,,,,,
555902,1,True,2024-09-19,,,,,,,,,,,
555903,4,True,2017-02-01,2021-12-01,2022-01-01,2023-01-01,,,,,,,,
555905,1,True,2018-03-01,,,,,,,,,,,
555909,1,True,2019-01-01,,,,,,,,,,,
555910,4,True,2018-06-27,2021-11-05,2023-06-30,2024-04-15,,,,,,,,
555912,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
555913,5,True,2017-10-27,2018-01-02,2020-01-01,2021-01-01,2023-12-31,,,,,,,
555914,1,True,2017-12-05,,,,,,,,,,,
555918,1,True,2021-02-01,,,,,,,,,,,
555919,1,True,2024-01-01,,,,,,,,,,,
555920,1,True,2021-02-01,,,,,,,,,,,
555921,3,True,2020-12-31,2023-06-30,2024-04-15,,,,,,,,,
555926,1,True,2023-06-30,,,,,,,,,,,
655000,1,True,2019-01-28,,,,,,,,,,,
675000,1,True,2017-02-01,,,,,,,,,,,
675002,2,True,2020-04-01,2022-08-01,,,,,,,,,,
675004,2,True,2022-07-01,2023-12-01,,,,,,,,,,
675018,1,True,2019-07-11,,,,,,,,,,,
675019,1,True,2023-12-01,,,,,,,,,,,
675020,1,True,2024-03-01,,,,,,,,,,,
675025,2,True,2019-01-01,2024-11-01,,,,,,,,,,
675028,3,True,2021-11-19,2022-04-04,2023-02-01,,,,,,,,,
675034,2,True,2021-04-01,2024-01-01,,,,,,,,,,
675037,1,True,2019-02-01,,,,,,,,,,,
675044,1,True,2023-03-01,,,,,,,,,,,
675046,1,True,2023-04-01,,,,,,,,,,,
675051,3,True,2017-04-28,2020-01-09,2021-04-01,,,,,,,,,
675052,5,True,2017-05-15,2018-06-13,2021-06-01,2022-12-14,2023-01-01,,,,,,,
675053,2,True,2021-11-19,2022-04-04,,,,,,,,,,
675056,1,True,2017-04-28,,,,,,,,,,,
675058,3,True,2017-02-24,2018-06-13,2021-06-01,,,,,,,,,
675062,1,True,2017-05-15,,,,,,,,,,,
675066,1,True,2023-12-01,,,,,,,,,,,
675067,1,True,2018-04-01,,,,,,,,,,,
675071,1,True,2019-04-01,,,,,,,,,,,
675075,1,True,2019-04-01,,,,,,,,,,,
675076,1,True,2017-04-01,,,,,,,,,,,
675078,1,True,2024-06-01,,,,,,,,,,,
675079,2,True,2017-02-01,2017-12-20,,,,,,,,,,
675084,2,True,2017-04-28,2021-02-10,,,,,,,,,,
675085,1,True,2017-03-31,,,,,,,,,,,
675089,1,True,2018-07-01,,,,,,,,,,,
675096,1,True,2017-03-01,,,,,,,,,,,
675103,3,True,2017-04-28,2020-10-08,2022-04-01,,,,,,,,,
675105,2,True,2017-04-28,2021-03-01,,,,,,,,,,
675106,2,True,2017-09-01,2023-12-01,,,,,,,,,,
675109,3,True,2023-01-01,2023-08-01,2024-02-01,,,,,,,,,
675111,1,True,2017-04-01,,,,,,,,,,,
675112,2,True,2022-07-01,2024-06-01,,,,,,,,,,
675113,3,True,2018-04-01,2019-04-01,2022-04-01,,,,,,,,,
675118,1,True,2021-05-01,,,,,,,,,,,
675127,4,True,2017-02-01,2018-01-01,2018-07-01,2024-09-01,,,,,,,,
675128,1,True,2017-04-01,,,,,,,,,,,
675132,1,True,2017-04-01,,,,,,,,,,,
675133,3,True,2019-01-16,2020-04-27,2024-01-01,,,,,,,,,
675134,1,True,2023-04-01,,,,,,,,,,,
675138,3,True,2018-01-01,2019-01-01,2023-05-01,,,,,,,,,
675140,2,True,2017-11-16,2019-04-01,,,,,,,,,,
675142,1,True,2019-06-01,,,,,,,,,,,
675144,2,True,2017-04-28,2021-02-10,,,,,,,,,,
675145,2,True,2019-08-01,2023-07-01,,,,,,,,,,
675147,1,True,2017-01-18,,,,,,,,,,,
675148,1,True,2017-04-28,,,,,,,,,,,
675150,1,True,2019-03-17,,,,,,,,,,,
675151,1,True,2017-04-01,,,,,,,,,,,
675169,2,True,2017-04-28,2020-11-01,,,,,,,,,,
675172,1,True,2019-04-01,,,,,,,,,,,
675175,1,True,2019-05-01,,,,,,,,,,,
675177,1,True,2022-05-01,,,,,,,,,,,
675181,1,True,2024-02-01,,,,,,,,,,,
675182,1,True,2017-04-01,,,,,,,,,,,
675183,1,True,2022-04-01,,,,,,,,,,,
675185,1,True,2022-10-01,,,,,,,,,,,
675194,1,True,2017-04-28,,,,,,,,,,,
675196,1,True,2017-03-31,,,,,,,,,,,
675201,1,True,2017-09-11,,,,,,,,,,,
675205,2,True,2019-01-01,2023-04-01,,,,,,,,,,
675206,1,True,2018-03-02,,,,,,,,,,,
675212,2,True,2020-03-26,2024-04-01,,,,,,,,,,
675217,2,True,2018-05-21,2018-07-01,,,,,,,,,,
675220,1,True,2017-04-01,,,,,,,,,,,
675222,3,True,2017-04-28,2020-08-01,2024-01-01,,,,,,,,,
675225,1,True,2018-07-01,,,,,,,,,,,
675229,2,True,2017-04-28,2020-09-01,,,,,,,,,,
675231,3,True,2017-11-01,2021-04-01,2021-06-01,,,,,,,,,
675233,2,True,2021-05-01,2023-06-14,,,,,,,,,,
675234,1,True,2024-01-15,,,,,,,,,,,
675241,1,True,2018-04-01,,,,,,,,,,,
675251,1,True,2018-12-05,,,,,,,,,,,
675254,2,True,2021-06-01,2024-11-01,,,,,,,,,,
675264,3,True,2018-04-23,2018-05-21,2018-07-01,,,,,,,,,
675267,1,True,2022-04-01,,,,,,,,,,,
675268,1,True,2024-11-06,,,,,,,,,,,
675271,2,True,2017-04-28,2021-01-01,,,,,,,,,,
675273,1,True,2017-04-28,,,,,,,,,,,
675274,2,True,2017-04-28,2020-10-01,,,,,,,,,,
675277,1,True,2017-03-31,,,,,,,,,,,
675279,1,True,2017-04-01,,,,,,,,,,,
675281,1,True,2021-04-01,,,,,,,,,,,
675282,4,True,2017-04-28,2019-08-02,2020-08-02,2023-12-01,,,,,,,,
675289,2,True,2021-01-01,2022-12-15,,,,,,,,,,
675291,1,True,2017-04-01,,,,,,,,,,,
675292,2,True,2017-04-18,2020-12-01,,,,,,,,,,
675293,2,True,2018-07-01,2021-05-01,,,,,,,,,,
675297,1,True,2017-04-28,,,,,,,,,,,
675305,1,True,2022-07-01,,,,,,,,,,,
675306,3,True,2017-04-28,2020-01-01,2021-01-01,,,,,,,,,
675312,1,True,2023-03-01,,,,,,,,,,,
675317,2,True,2017-04-28,2020-02-01,,,,,,,,,,
675319,3,True,2017-04-28,2020-02-01,2022-06-01,,,,,,,,,
675320,2,True,2018-04-23,2018-05-21,,,,,,,,,,
675321,2,True,2019-04-01,2022-10-01,,,,,,,,,,
675323,3,True,2018-09-20,2019-01-01,2021-05-01,,,,,,,,,
675326,2,True,2021-05-01,2022-09-01,,,,,,,,,,
675327,1,True,2022-04-01,,,,,,,,,,,
675329,1,True,2022-04-01,,,,,,,,,,,
675330,2,True,2019-08-01,2021-04-01,,,,,,,,,,
675336,1,True,2017-04-01,,,,,,,,,,,
675344,3,True,2018-04-01,2020-04-01,2022-10-01,,,,,,,,,
675350,1,True,2017-04-01,,,,,,,,,,,
675356,1,True,2017-03-31,,,,,,,,,,,
675363,3,True,2018-04-01,2019-04-01,2022-12-15,,,,,,,,,
675364,1,True,2017-03-01,,,,,,,,,,,
675365,1,True,2022-03-01,,,,,,,,,,,
675366,1,True,2017-04-28,,,,,,,,,,,
675371,2,True,2017-04-28,2020-07-01,,,,,,,,,,
675372,2,True,2017-04-28,2021-03-01,,,,,,,,,,
675373,2,True,2017-04-28,2020-01-09,,,,,,,,,,
675374,2,True,2017-04-28,2020-11-01,,,,,,,,,,
675377,2,True,2019-04-01,2022-04-01,,,,,,,,,,
675379,1,True,2019-08-20,,,,,,,,,,,
675386,3,True,2018-04-11,2018-06-04,2019-01-01,,,,,,,,,
675387,1,True,2024-01-15,,,,,,,,,,,
675388,2,True,2018-02-13,2019-04-01,,,,,,,,,,
675390,5,True,2018-04-11,2018-06-04,2019-01-01,2020-04-01,2022-09-01,,,,,,,
675392,1,True,2022-02-01,,,,,,,,,,,
675394,1,True,2017-04-01,,,,,,,,,,,
675395,2,True,2020-12-29,2022-04-01,,,,,,,,,,
675398,2,True,2017-02-01,2018-07-01,,,,,,,,,,
675399,3,True,2017-04-28,2021-02-01,2021-02-21,,,,,,,,,
675402,1,True,2019-12-11,,,,,,,,,,,
675407,1,True,2023-12-01,,,,,,,,,,,
675408,1,True,2024-01-01,,,,,,,,,,,
675409,3,True,2018-09-01,2020-12-29,2022-04-01,,,,,,,,,
675414,4,True,2018-04-01,2019-04-01,2021-04-01,2022-12-15,,,,,,,,
675415,3,True,2018-04-01,2019-04-01,2022-12-15,,,,,,,,,
675417,2,True,2019-12-11,2023-12-01,,,,,,,,,,
675421,3,True,2018-04-01,2020-02-01,2022-10-01,,,,,,,,,
675423,1,True,2024-12-01,,,,,,,,,,,
675424,1,True,2017-04-01,,,,,,,,,,,
675428,1,True,2023-05-01,,,,,,,,,,,
675431,4,True,2020-03-26,2021-03-01,2021-07-01,2021-10-01,,,,,,,,
675433,2,True,2017-02-01,2018-07-01,,,,,,,,,,
675434,2,True,2017-04-28,2018-04-01,,,,,,,,,,
675437,1,True,2023-04-01,,,,,,,,,,,
675438,1,True,2022-04-01,,,,,,,,,,,
675439,1,True,2023-12-01,,,,,,,,,,,
675441,1,True,2019-09-01,,,,,,,,,,,
675444,1,True,2017-03-31,,,,,,,,,,,
675446,3,True,2017-04-28,2020-01-09,2021-04-01,,,,,,,,,
675447,1,True,2018-04-01,,,,,,,,,,,
675453,1,True,2023-06-01,,,,,,,,,,,
675454,1,True,2019-04-01,,,,,,,,,,,
675458,2,True,2021-09-07,2022-06-01,,,,,,,,,,
675460,1,True,2017-03-31,,,,,,,,,,,
675462,1,True,2018-01-01,,,,,,,,,,,
675469,1,True,2024-12-25,,,,,,,,,,,
675471,2,True,2017-04-28,2020-10-08,,,,,,,,,,
675475,1,True,2018-04-01,,,,,,,,,,,
675479,2,True,2020-08-31,2022-04-01,,,,,,,,,,
675483,1,True,2022-10-01,,,,,,,,,,,
675484,1,True,2024-01-15,,,,,,,,,,,
675489,3,True,2021-06-01,2021-08-01,2022-09-01,,,,,,,,,
675494,4,True,2017-04-28,2020-01-09,2020-03-01,2022-04-01,,,,,,,,
675502,1,True,2023-05-01,,,,,,,,,,,
675503,1,True,2019-09-01,,,,,,,,,,,
675509,1,True,2019-04-01,,,,,,,,,,,
675513,2,True,2017-04-28,2021-02-01,,,,,,,,,,
675519,1,True,2023-03-01,,,,,,,,,,,
675522,1,True,2017-04-01,,,,,,,,,,,
675525,3,True,2017-04-28,2020-10-08,2022-04-01,,,,,,,,,
675527,2,True,2019-01-01,2022-04-01,,,,,,,,,,
675532,1,True,2020-05-01,,,,,,,,,,,
675533,2,True,2017-01-18,2018-07-19,,,,,,,,,,
675534,2,True,2017-04-28,2017-06-28,,,,,,,,,,
675536,2,True,2020-03-26,2022-06-01,,,,,,,,,,
675537,3,True,2017-04-28,2020-12-01,2023-07-01,,,,,,,,,
675539,2,True,2017-04-01,2023-03-01,,,,,,,,,,
675541,1,True,2021-06-01,,,,,,,,,,,
675542,2,True,2017-01-18,2018-07-19,,,,,,,,,,
675546,1,True,2020-01-01,,,,,,,,,,,
675550,1,True,2019-04-01,,,,,,,,,,,
675553,2,True,2019-04-01,2021-08-01,,,,,,,,,,
675556,2,True,2021-04-01,2022-10-01,,,,,,,,,,
675557,1,True,2023-03-08,,,,,,,,,,,
675560,1,True,2017-04-01,,,,,,,,,,,
675563,1,True,2017-03-31,,,,,,,,,,,
675564,1,True,2024-11-01,,,,,,,,,,,
675565,3,True,2019-12-31,2021-12-27,2021-12-28,,,,,,,,,
675568,1,True,2022-04-01,,,,,,,,,,,
675572,1,True,2021-05-01,,,,,,,,,,,
675579,2,True,2019-08-02,2024-03-01,,,,,,,,,,
675587,3,True,2017-02-24,2018-06-01,2019-09-01,,,,,,,,,
675594,1,True,2017-04-28,,,,,,,,,,,
675595,4,True,2017-04-28,2021-04-06,2023-06-14,2024-12-15,,,,,,,,
675596,2,True,2017-04-28,2020-10-08,,,,,,,,,,
675597,1,True,2019-12-01,,,,,,,,,,,
675602,1,True,2018-07-01,,,,,,,,,,,
675606,2,True,2020-12-29,2023-03-01,,,,,,,,,,
675611,2,True,2018-02-23,2019-04-01,,,,,,,,,,
675614,2,True,2021-11-19,2022-04-01,,,,,,,,,,
675619,1,True,2017-09-01,,,,,,,,,,,
675624,1,True,2017-04-01,,,,,,,,,,,
675625,1,True,2017-08-01,,,,,,,,,,,
675630,3,True,2017-04-28,2020-10-08,2021-04-01,,,,,,,,,
675633,3,True,2020-03-26,2020-03-27,2021-10-01,,,,,,,,,
675635,2,True,2020-12-29,2022-04-01,,,,,,,,,,
675638,1,True,2022-09-01,,,,,,,,,,,
675645,1,True,2017-04-01,,,,,,,,,,,
675648,1,True,2024-01-01,,,,,,,,,,,
675649,2,True,2020-01-01,2020-06-01,,,,,,,,,,
675651,1,True,2017-04-01,,,,,,,,,,,
675654,2,True,2017-01-18,2018-06-01,,,,,,,,,,
675656,1,True,2020-09-01,,,,,,,,,,,
675666,1,True,2023-12-01,,,,,,,,,,,
675668,2,True,2017-08-01,2019-06-01,,,,,,,,,,
675670,1,True,2019-03-07,,,,,,,,,,,
675672,1,True,2019-04-01,,,,,,,,,,,
675684,1,True,2017-04-28,,,,,,,,,,,
675689,1,True,2020-05-01,,,,,,,,,,,
675690,1,True,2023-05-01,,,,,,,,,,,
675691,1,True,2024-01-01,,,,,,,,,,,
675696,1,True,2021-05-01,,,,,,,,,,,
675703,1,True,2017-04-01,,,,,,,,,,,
675708,3,True,2017-04-28,2020-11-05,2021-02-01,,,,,,,,,
675712,1,True,2017-03-01,,,,,,,,,,,
675714,2,True,2018-04-01,2023-06-01,,,,,,,,,,
675717,1,True,2020-07-01,,,,,,,,,,,
675722,1,True,2017-04-01,,,,,,,,,,,
675723,1,True,2021-05-01,,,,,,,,,,,
675733,2,True,2017-11-16,2018-06-01,,,,,,,,,,
675736,3,True,2018-09-01,2020-12-29,2023-03-01,,,,,,,,,
675739,1,True,2024-03-01,,,,,,,,,,,
675740,1,True,2023-05-01,,,,,,,,,,,
675746,1,True,2024-01-01,,,,,,,,,,,
675748,2,True,2021-04-01,2022-10-01,,,,,,,,,,
675751,1,True,2017-04-01,,,,,,,,,,,
675757,4,True,2017-12-17,2019-12-31,2021-12-27,2021-12-28,,,,,,,,
675759,4,True,2020-03-26,2020-03-27,2021-03-01,2021-10-01,,,,,,,,
675765,4,True,2017-05-23,2019-12-31,2021-12-27,2021-12-28,,,,,,,,
675766,1,True,2017-04-01,,,,,,,,,,,
675767,1,True,2020-06-01,,,,,,,,,,,
675768,1,True,2018-03-21,,,,,,,,,,,
675769,4,True,2018-11-26,2022-05-01,2023-06-14,2024-12-15,,,,,,,,
675774,1,True,2017-04-01,,,,,,,,,,,
675779,3,True,2017-04-28,2021-02-01,2022-04-01,,,,,,,,,
675785,2,True,2020-12-29,2022-04-01,,,,,,,,,,
675788,2,True,2017-04-28,2021-02-10,,,,,,,,,,
675789,1,True,2019-11-06,,,,,,,,,,,
